"Annotation1-1","BeginTime","Annotation2-1","BeginTime","Annotation3-1","BeginTime","TranscriptionName"
Object,268893,banco,268893,NCMS000,268893,"Fuente_Virginia_ES.eaf"
Location,269775,parque,269775,NCMS000,269775,"Fuente_Virginia_ES.eaf"
A-SubjectiveAssessmentAttribute,270363,solo,270363,AQ0MS0,270363,"Fuente_Virginia_ES.eaf"
Dressing,270951,vestir,270951,VMIP3S0,270951,"Fuente_Virginia_ES.eaf"
Clothing,271539,pantalón,271539,NCMS000,271539,"Fuente_Virginia_ES.eaf"
A-SubjectiveAssessmentAttribute,271833,sencillo,271833,AQ0MS0,271833,"Fuente_Virginia_ES.eaf"
Clothing,272715,camiseta,272715,NCFS000,272715,"Fuente_Virginia_ES.eaf"
-,273303,tirante,273303,NCMP000,273303,"Fuente_Virginia_ES.eaf"
A-SubjectiveAssessmentAttribute,273597,ajada,273597,VMP00PF,273597,"Fuente_Virginia_ES.eaf"
Seeing,274479,contemplar,274479,VMIP3S0,274479,"Fuente_Virginia_ES.eaf"
A-StateOfMind,274773,distraer,274773,VMP00SM,274773,"Fuente_Virginia_ES.eaf"
Location,275361,entorno,275361,NCMS000,275361,"Fuente_Virginia_ES.eaf"
Process,276243,terminar,276243,VMIP3S0,276243,"Fuente_Virginia_ES.eaf"
-,276831,café,276831,NCMS000,276831,"Fuente_Virginia_ES.eaf"
Putting,277419,posar,277419,VMIP3S0,277419,"Fuente_Virginia_ES.eaf"
Object,278007,taza,278007,NCFS000,278007,"Fuente_Virginia_ES.eaf"
-,278595,cartón,278595,NCMS000,278595,"Fuente_Virginia_ES.eaf"
A-SubjectiveAssessmentAttribute,278889,vacío,278889,AQ0FS0,278889,"Fuente_Virginia_ES.eaf"
Object,279771,banco,279771,NCMS000,279771,"Fuente_Virginia_ES.eaf"
Location,280947,lado,280947,NCMS000,280947,"Fuente_Virginia_ES.eaf"
Putting,285991,sacar,285991,VMIP3S0,285991,"Fuente_Virginia_ES.eaf"
Object,286811,móvil,286811,NCMS000,286811,"Fuente_Virginia_ES.eaf"
Clothing,288041,bolsillo,288041,NCMS000,288041,"Fuente_Virginia_ES.eaf"
Clothing,289271,pantalón,289271,NCMS000,289271,"Fuente_Virginia_ES.eaf"
Process,290091,abrir,290091,VMIP3S0,290091,"Fuente_Virginia_ES.eaf"
-,290911,agenda,290911,NCFS000,290911,"Fuente_Virginia_ES.eaf"
-,291731,contacto,291731,NCMP000,291731,"Fuente_Virginia_ES.eaf"
Aux,292961,poner,292961,VMIP3S0,292961,"Fuente_Virginia_ES.eaf"
IntentionalPsychologicalProcess,293781,buscar,293781,VMN0000,293781,"Fuente_Virginia_ES.eaf"
BodyMotion,295421,seleccionar,295421,VMM02S0,295421,"Fuente_Virginia_ES.eaf"
-,296241,contacto,296241,NCMS000,296241,"Fuente_Virginia_ES.eaf"
IntentionalPsychologicalProcess,297061,buscar,297061,VMII3S0,297061,"Fuente_Virginia_ES.eaf"
Communication,297881,llamar,297881,VMIP3S0,297881,"Fuente_Virginia_ES.eaf"
Seeing,330913,mirar,330913,VMIP3S0,330913,"Fuente_Virginia_ES.eaf"
A-StateOfMind,331172,extrañar,331172,VMP00SM,331172,"Fuente_Virginia_ES.eaf"
Location,331949,alrededor,331949,NCMS000,331949,"Fuente_Virginia_ES.eaf"
Aux,380223,volver,380223,VMIP3S0,380223,"Fuente_Virginia_ES.eaf"
Seeing,380673,mirar,380673,VMN0000,380673,"Fuente_Virginia_ES.eaf"
Location,381348,alrededor,381348,NCMS000,381348,"Fuente_Virginia_ES.eaf"
IntentionalPsychologicalProcess,381573,buscar,381573,VMG0000,381573,"Fuente_Virginia_ES.eaf"
BodyMotion,399712,levantar,399712,VMIP3S0,399712,"Fuente_Virginia_ES.eaf"
Motion,400963,alejar,400963,VMIP3S0,400963,"Fuente_Virginia_ES.eaf"
Walking,401380,caminar,401380,VMG0000,401380,"Fuente_Virginia_ES.eaf"
A-StateOfMind,401797,distraer,401797,VMP00SM,401797,"Fuente_Virginia_ES.eaf"
IntentionalPsychologicalProcess,402214,buscar,402214,VMG0000,402214,"Fuente_Virginia_ES.eaf"
Putting,403465,dejar,403465,VMG0000,403465,"Fuente_Virginia_ES.eaf"
Location,403882,atrás,403882,RG,403882,"Fuente_Virginia_ES.eaf"
-,404716,café,404716,NCMS000,404716,"Fuente_Virginia_ES.eaf"
Location,411932,parte,411932,NCFS000,411932,"Fuente_Virginia_ES.eaf"
Human,412685,adolescente,412685,NCCS000,412685,"Fuente_Virginia_ES.eaf"
A-ColorAttribute,412936,pelirrojo,412936,AQ0FS0,412936,"Fuente_Virginia_ES.eaf"
BodyPart,413689,rizo,413689,NCMP000,413689,"Fuente_Virginia_ES.eaf"
Aux,414191,estar,414191,VAIP3S0,414191,"Fuente_Virginia_ES.eaf"
A-IntentionalPsychologicalProcess,414442,concentrar,414442,VMP00SF,414442,"Fuente_Virginia_ES.eaf"
Seeing,414693,mirar,414693,VMG0000,414693,"Fuente_Virginia_ES.eaf"
Aux,417571,ser,417571,VSIP3S0,417571,"Fuente_Virginia_ES.eaf"
Human,418839,estudiante,418839,NCCS000,418839,"Fuente_Virginia_ES.eaf"
located,425312,estar,425312,VAIP3S0,425312,"Fuente_Virginia_ES.eaf"
A-PositionalAttribute,425601,sentar,425601,VMP00SF,425601,"Fuente_Virginia_ES.eaf"
Object,426468,escritorio,426468,NCMS000,426468,"Fuente_Virginia_ES.eaf"
IntentionalPsychologicalProcess,427046,buscar,427046,VMIP3S0,427046,"Fuente_Virginia_ES.eaf"
Object,428202,papel,428202,NCMP000,428202,"Fuente_Virginia_ES.eaf"
Putting,495824,poner,495824,VMIP3S0,495824,"Fuente_Virginia_ES.eaf"
BodyPart,496716,pelo,496716,NCMS000,496716,"Fuente_Virginia_ES.eaf"
BodyPart,498054,oreja,498054,NCFS000,498054,"Fuente_Virginia_ES.eaf"
Seeing,498946,mirar,498946,VMIP3S0,498946,"Fuente_Virginia_ES.eaf"
A-StateOfMind,499392,extrañar,499392,VMP00SF,499392,"Fuente_Virginia_ES.eaf"
Location,500730,alrededor,500730,NCMS000,500730,"Fuente_Virginia_ES.eaf"
BodyMotion,509922,levantar,509922,VMIP3S0,509922,"Fuente_Virginia_ES.eaf"
Motion,510549,ir,510549,VMIP3S0,510549,"Fuente_Virginia_ES.eaf"
Location,512009,calle,512009,NCFS000,512009,"Fuente_Virginia_ES.eaf"
Location,513525,muro,513525,NCMS000,513525,"Fuente_Virginia_ES.eaf"
Object,514283,piedra,514283,NCFS000,514283,"Fuente_Virginia_ES.eaf"
Walking,515420,caminar,515420,VMIP3S0,515420,"Fuente_Virginia_ES.eaf"
-,517842,más,517842,RG,517842,"Fuente_Virginia_ES.eaf"
Time,518231,tarde,518231,RG,518231,"Fuente_Virginia_ES.eaf"
Walking,519009,subir,519009,VMIP3S0,519009,"Fuente_Virginia_ES.eaf"
Location,519787,colina,519787,NCFS000,519787,"Fuente_Virginia_ES.eaf"
Walking,520565,caminar,520565,VMP00SM,520565,"Fuente_Virginia_ES.eaf"
Vegetable,521732,hierba,521732,NCFS000,521732,"Fuente_Virginia_ES.eaf"
A-SubjectiveAssessmentAttribute,522121,alto,522121,AQ0FS0,522121,"Fuente_Virginia_ES.eaf"
Motion,523288,detener,523288,VMIP3S0,523288,"Fuente_Virginia_ES.eaf"
Seeing,524066,mirar,524066,VMIP3S0,524066,"Fuente_Virginia_ES.eaf"
Location,524455,atrás,524455,RG,524455,"Fuente_Virginia_ES.eaf"
A-StateOfMind,524844,desconcertar,524844,VMP00SF,524844,"Fuente_Virginia_ES.eaf"
Motion,526011,ir,526011,VMIP3S0,526011,"Fuente_Virginia_ES.eaf"
Walking,526400,correr,526400,VMG0000,526400,"Fuente_Virginia_ES.eaf"
Location,527178,arriba,527178,RG,527178,"Fuente_Virginia_ES.eaf"
Location,530486,claro,530486,NCMS000,530486,"Fuente_Virginia_ES.eaf"
Location,531010,montaña,531010,NCFP000,531010,"Fuente_Virginia_ES.eaf"
Human,531796,silueta,531796,NCFP000,531796,"Fuente_Virginia_ES.eaf"
Walking,532058,caminar,532058,VMIP3P0,532058,"Fuente_Virginia_ES.eaf"
-,532844,frente,532844,NCFS000,532844,"Fuente_Virginia_ES.eaf"
A-StateOfMind,533630,desconcertar,533630,VMP00PF,533630,"Fuente_Virginia_ES.eaf"
-,534678,bajo,534678,RG,534678,"Fuente_Virginia_ES.eaf"
A-RadiatingLight,535202,cegador,535202,AQ0FS0,535202,"Fuente_Virginia_ES.eaf"
RadiatingLight,535464,luz,535464,NCFS000,535464,"Fuente_Virginia_ES.eaf"
-,536250,sol,536250,NCMS000,536250,"Fuente_Virginia_ES.eaf"
Motion,558075,juntar,558075,VMIP3P0,558075,"Fuente_Virginia_ES.eaf"
Location,558828,explanada,558828,NCFS000,558828,"Fuente_Virginia_ES.eaf"
Seeing,559330,mirar,559330,VMG0000,559330,"Fuente_Virginia_ES.eaf"
Location,560083,alrededor,560083,NCMS000,560083,"Fuente_Virginia_ES.eaf"
Gesture,709150,negar_con_la_cabeza,709150,VMIP3S0,709150,"Fuente_Virginia_ES.eaf"
Motion,737264,alejar,737264,VMIP3S0,737264,"Fuente_Virginia_ES.eaf"
Vegetable,737981,árbol,737981,NCMP000,737981,"Fuente_Virginia_ES.eaf"
Process,738459,bordear,738459,VMIP3P0,738459,"Fuente_Virginia_ES.eaf"
Location,738937,claro,738937,NCMS000,738937,"Fuente_Virginia_ES.eaf"
A-PositionalAttribute,739415,seguir,739415,VMP00SM,739415,"Fuente_Virginia_ES.eaf"
Walking,745904,correr,745904,VMIP3S0,745904,"Fuente_Virginia_ES.eaf"
Process,750629,perder,750629,VMIP3P0,750629,"Fuente_Virginia_ES.eaf"
-,751304,poco_a_poco,751304,RG,751304,"Fuente_Virginia_ES.eaf"
-,753329,distancia,753329,NCFS000,753329,"Fuente_Virginia_ES.eaf"
Vegetable,755354,bosque,755354,NCMS000,755354,"Fuente_Virginia_ES.eaf"
-,756880,no,756880,RN,756880,"Fuente_Virginia_ES.eaf"
-,758260,no,758260,RN,758260,"Fuente_Virginia_ES.eaf"
Aux,758950,haber,758950,VAIP1S0,758950,"Fuente_Virginia_ES.eaf"
Aux,759640,terminar,759640,VMP00SM,759640,"Fuente_Virginia_ES.eaf"
BodyMotion,761020,tender,761020,VMN0000,761020,"Fuente_Virginia_ES.eaf"
Aux,763090,tener,763090,VMIP1S0,763090,"Fuente_Virginia_ES.eaf"
Process,764470,dar_se_prisa,764470,VMN0000,764470,"Fuente_Virginia_ES.eaf"
-,768154,no,768154,RN,768154,"Fuente_Virginia_ES.eaf"
Communication,769276,hablar,769276,VMIP2S1,769276,"Fuente_Virginia_ES.eaf"
-,769650,sí,769650,RG,769650,"Fuente_Virginia_ES.eaf"
-,770024,claro,770024,RG,770024,"Fuente_Virginia_ES.eaf"
Object,770585,maleta,770585,NCFP000,770585,"Fuente_Virginia_ES.eaf"
Aux,770772,estar,770772,VAIP3P0,770772,"Fuente_Virginia_ES.eaf"
-,771146,punto,771146,NCMS000,771146,"Fuente_Virginia_ES.eaf"
Time,772082,anochecer,772082,NCMS000,772082,"Fuente_Virginia_ES.eaf"
Location,772786,azotea,772786,NCFS000,772786,"Fuente_Virginia_ES.eaf"
Human,773314,mujer,773314,NCFS000,773314,"Fuente_Virginia_ES.eaf"
Seeing,773490,mirar,773490,VMIP3S0,773490,"Fuente_Virginia_ES.eaf"
A-StateOfMind,773666,nervioso,773666,AQ0FS0,773666,"Fuente_Virginia_ES.eaf"
Location,774194,alrededor,774194,NCMS000,774194,"Fuente_Virginia_ES.eaf"
Hearing,774875,oír,774875,VMM02S0,774875,"Fuente_Virginia_ES.eaf"
Time,775271,ahora,775271,RG,775271,"Fuente_Virginia_ES.eaf"
-,775469,no,775469,RN,775469,"Fuente_Virginia_ES.eaf"
Aux,775667,poder,775667,VMIP1S0,775667,"Fuente_Virginia_ES.eaf"
Communication,775865,hablar,775865,VMN0000,775865,"Fuente_Virginia_ES.eaf"
Aux,776261,tener,776261,VMIP1S0,776261,"Fuente_Virginia_ES.eaf"
Process,776657,dejar,776657,VMN0000,776657,"Fuente_Virginia_ES.eaf"
Aux,779192,ser,779192,VSIP3S0,779192,"Fuente_Virginia_ES.eaf"
A-PositionalAttribute,780492,próximo,780492,AQ0FS0,780492,"Fuente_Virginia_ES.eaf"
FilmLanguage,783848,fondo,783848,NCMS000,783848,"Fuente_Virginia_ES.eaf"
A-ColorAttribute,784161,blanco,784161,AQ0MS0,784161,"Fuente_Virginia_ES.eaf"
Process,785413,pasar,785413,VMIP3S0,785413,"Fuente_Virginia_ES.eaf"
Time,5128,día,5128,NCMS000,5128,"Garcia_Isabel_ES.eaf"
Location,6248,paseo,6248,NCMS000,6248,"Garcia_Isabel_ES.eaf"
A-PositionalAttribute,6528,marítimo,6528,AQ0MS0,6528,"Garcia_Isabel_ES.eaf"
Location,7368,playa,7368,NCFS000,7368,"Garcia_Isabel_ES.eaf"
Human,8208,persona,8208,NCFP000,8208,"Garcia_Isabel_ES.eaf"
Walking,8488,pasear,8488,VMIP3P0,8488,"Garcia_Isabel_ES.eaf"
Process,9048,hacer,9048,VMIP3P0,9048,"Garcia_Isabel_ES.eaf"
-,9328,deporte,9328,NCMS000,9328,"Garcia_Isabel_ES.eaf"
Location,10448,playa,10448,NCFS000,10448,"Garcia_Isabel_ES.eaf"
exists,10728,haber,10728,VMIP3S0,10728,"Garcia_Isabel_ES.eaf"
Location,11288,carretera,11288,NCFS000,11288,"Garcia_Isabel_ES.eaf"
Location,12698,cielo,12698,NCMS000,12698,"Garcia_Isabel_ES.eaf"
Aux,12948,estar,12948,VAIP3S0,12948,"Garcia_Isabel_ES.eaf"
-,13198,algo,13198,RG,13198,"Garcia_Isabel_ES.eaf"
A-RadiatingLight,13448,nublar,13448,VMP00SM,13448,"Garcia_Isabel_ES.eaf"
A-ColorAttribute,13948,gris,13948,AQ0CS0,13948,"Garcia_Isabel_ES.eaf"
FilmLanguage,17167,fundir,17167,VMIP3S0,17167,"Garcia_Isabel_ES.eaf"
A-ColorAttribute,17647,blanco,17647,NCMS000,17647,"Garcia_Isabel_ES.eaf"
-,18367,frase,18367,NCFS000,18367,"Garcia_Isabel_ES.eaf"
-,21686,coche,21686,NCMS000,21686,"Garcia_Isabel_ES.eaf"
A-SubjectiveAssessmentAttribute,22252,alto,22252,AQ0FS0,22252,"Garcia_Isabel_ES.eaf"
-,22535,gama,22535,NCFS000,22535,"Garcia_Isabel_ES.eaf"
Putting,22818,aparcar,22818,VMIP3S0,22818,"Garcia_Isabel_ES.eaf"
Location,23667,carretera,23667,NCFS000,23667,"Garcia_Isabel_ES.eaf"
Location,24516,playa,24516,NCFS000,24516,"Garcia_Isabel_ES.eaf"
Aux,52865,ser,52865,VSIP3S0,52865,"Garcia_Isabel_ES.eaf"
Human,53411,hombre,53411,NCMS000,53411,"Garcia_Isabel_ES.eaf"
A-Clothing,53684,trajear,53684,VMP00SM,53684,"Garcia_Isabel_ES.eaf"
Time,54776,año,54776,NCMP000,54776,"Garcia_Isabel_ES.eaf"
Seeing,55322,mirar,55322,VMIP3S0,55322,"Garcia_Isabel_ES.eaf"
Location,56141,playa,56141,NCFS000,56141,"Garcia_Isabel_ES.eaf"
Putting,59860,poner,59860,VMIP3S0,59860,"Garcia_Isabel_ES.eaf"
Clothing,60296,gafas,60296,NCFP000,60296,"Garcia_Isabel_ES.eaf"
-,60732,sol,60732,NCMS000,60732,"Garcia_Isabel_ES.eaf"
Human,66233,empresario,66233,NCMS000,66233,"Garcia_Isabel_ES.eaf"
Walking,67672,caminar,67672,VMIP3S0,67672,"Garcia_Isabel_ES.eaf"
Clothing,68407,bolso,68407,NCMS000,68407,"Garcia_Isabel_ES.eaf"
Location,68897,playa,68897,NCFS000,68897,"Garcia_Isabel_ES.eaf"
Object,69632,móvil,69632,NCMS000,69632,"Garcia_Isabel_ES.eaf"
A-PositionalAttribute,69877,pegar,69877,VMP00SM,69877,"Garcia_Isabel_ES.eaf"
BodyPart,70612,oreja,70612,NCFS000,70612,"Garcia_Isabel_ES.eaf"
Time,92389,después,92389,RG,92389,"Garcia_Isabel_ES.eaf"
Clothing,94448,camiseta,94448,NCFS000,94448,"Garcia_Isabel_ES.eaf"
BodyMotion,95216,tumbar,95216,VMIP3S0,95216,"Garcia_Isabel_ES.eaf"
Location,95984,arena,95984,NCFS000,95984,"Garcia_Isabel_ES.eaf"
PositionalAttribute,96240,bocarriba,96240,RG,96240,"Garcia_Isabel_ES.eaf"
BodyMotion,100933,llevar,100933,VMIP3S0,100933,"Garcia_Isabel_ES.eaf"
BodyPart,101363,mano,101363,NCFP000,101363,"Garcia_Isabel_ES.eaf"
BodyPart,102008,cara,102008,NCFS000,102008,"Garcia_Isabel_ES.eaf"
-,106056,con_los_ojos_cerrados,106056,RG,106056,"Garcia_Isabel_ES.eaf"
BodyMotion,106710,hacer,106710,VMIP3S0,106710,"Garcia_Isabel_ES.eaf"
-,107037,surco,107037,NCMP000,107037,"Garcia_Isabel_ES.eaf"
BodyPart,108018,dedo,108018,NCMP000,108018,"Garcia_Isabel_ES.eaf"
Location,108999,arena,108999,NCFS000,108999,"Garcia_Isabel_ES.eaf"
Seeing,130197,mirar,130197,VMIP3S0,130197,"Garcia_Isabel_ES.eaf"
-,130493,alrededor,130493,RG,130493,"Garcia_Isabel_ES.eaf"
Gesture,141510,fruncir_el_ceño,141510,VMIP3S0,141510,"Garcia_Isabel_ES.eaf"
Seeing,142112,mirar,142112,VMIP3S0,142112,"Garcia_Isabel_ES.eaf"
A-SubjectiveAssessmentAttribute,142714,nuevo,142714,AQ0MS0,142714,"Garcia_Isabel_ES.eaf"
Location,143617,alrededor,143617,NCMS000,143617,"Garcia_Isabel_ES.eaf"
A-StateOfMind,161458,desconcertar,161458,VMP00SM,161458,"Garcia_Isabel_ES.eaf"
BodyMotion,162274,levantar,162274,VMIP3S0,162274,"Garcia_Isabel_ES.eaf"
Walking,162818,andar,162818,VMIP3S0,162818,"Garcia_Isabel_ES.eaf"
-,163362,paso,163362,NCMP000,163362,"Garcia_Isabel_ES.eaf"
Walking,166899,caminar,166899,VMIP3S0,166899,"Garcia_Isabel_ES.eaf"
-,167199,despacio,167199,RG,167199,"Garcia_Isabel_ES.eaf"
Location,168099,orilla,168099,NCFS000,168099,"Garcia_Isabel_ES.eaf"
Process,171118,parecer,171118,VMIP3S0,171118,"Garcia_Isabel_ES.eaf"
IntentionalPsychologicalProcess,171393,buscar,171393,VMN0000,171393,"Garcia_Isabel_ES.eaf"
Seeing,172218,vista,172218,NCFS000,172218,"Garcia_Isabel_ES.eaf"
Hearing,173043,oído,173043,NCMS000,173043,"Garcia_Isabel_ES.eaf"
Process,173868,provenir,173868,VMIP3S0,173868,"Garcia_Isabel_ES.eaf"
RadiatingSound,174418,sonido,174418,NCMS000,174418,"Garcia_Isabel_ES.eaf"
RadiatingSound,178185,silencio,178185,NCMS000,178185,"Garcia_Isabel_ES.eaf"
Motion,178989,detener,178989,VMIP3S0,178989,"Garcia_Isabel_ES.eaf"
Process,179793,disponer,179793,VMIP3S0,179793,"Garcia_Isabel_ES.eaf"
Motion,180329,dar_media_vuelta,180329,VMN0000,180329,"Garcia_Isabel_ES.eaf"
BodyMotion,181401,girar,181401,VMIP3S0,181401,"Garcia_Isabel_ES.eaf"
Seeing,181937,mirar,181937,VMIP3S0,181937,"Garcia_Isabel_ES.eaf"
A-SubjectiveAssessmentAttribute,182473,nuevo,182473,AQ0MS0,182473,"Garcia_Isabel_ES.eaf"
Motion,195925,regresar,195925,VMIP3S0,195925,"Garcia_Isabel_ES.eaf"
-,196965,cosa,196965,NCFP000,196965,"Garcia_Isabel_ES.eaf"
Walking,197485,caminar,197485,VMIP3S0,197485,"Garcia_Isabel_ES.eaf"
A-SubjectiveAssessmentAttribute,197745,rápido,197745,AQ0MS0,197745,"Garcia_Isabel_ES.eaf"
Aux,198525,dejar,198525,VMN0000,198525,"Garcia_Isabel_ES.eaf"
Seeing,199045,mirar,199045,VMN0000,199045,"Garcia_Isabel_ES.eaf"
-,199825,frente,199825,NCFS000,199825,"Garcia_Isabel_ES.eaf"
A-StateOfMind,200345,extrañar,200345,VMP00SM,200345,"Garcia_Isabel_ES.eaf"
Gesture,201385,ceño_fruncido,201385,NCMS000,201385,"Garcia_Isabel_ES.eaf"
Aux,209034,empezar,209034,VMIP3S0,209034,"Garcia_Isabel_ES.eaf"
Dressing,209514,vestir,209514,VMN0000,209514,"Garcia_Isabel_ES.eaf"
-,214591,no,214591,RN,214591,"Garcia_Isabel_ES.eaf"
Aux,214820,dejar,214820,VMIP3S0,214820,"Garcia_Isabel_ES.eaf"
Seeing,215278,mirar,215278,VMN0000,215278,"Garcia_Isabel_ES.eaf"
Location,215965,lado,215965,NCMP000,215965,"Garcia_Isabel_ES.eaf"
-,219920,más,219920,RG,219920,"Garcia_Isabel_ES.eaf"
Time,220183,tarde,220183,RG,220183,"Garcia_Isabel_ES.eaf"
-,220709,ya,220709,RG,220709,"Garcia_Isabel_ES.eaf"
A-Dressing,220972,vestir,220972,VMP00SM,220972,"Garcia_Isabel_ES.eaf"
Walking,221761,caminar,221761,VMIP3S0,221761,"Garcia_Isabel_ES.eaf"
Location,222550,paseo,222550,NCMS000,222550,"Garcia_Isabel_ES.eaf"
Vegetable,223076,árbol,223076,NCMP000,223076,"Garcia_Isabel_ES.eaf"
-,223602,paso,223602,NCMS000,223602,"Garcia_Isabel_ES.eaf"
A-SubjectiveAssessmentAttribute,223865,firme,223865,AQ0CS0,223865,"Garcia_Isabel_ES.eaf"
Walking,227666,subir,227666,VMIP3S0,227666,"Garcia_Isabel_ES.eaf"
Location,228548,sendero,228548,NCMS000,228548,"Garcia_Isabel_ES.eaf"
Location,229430,colina,229430,NCFS000,229430,"Garcia_Isabel_ES.eaf"
Vegetable,230018,vegetación,230018,NCFS000,230018,"Garcia_Isabel_ES.eaf"
Motion,230606,seguir,230606,VMG0000,230606,"Garcia_Isabel_ES.eaf"
RadiatingSound,231194,sonido,231194,NCMS000,231194,"Garcia_Isabel_ES.eaf"
Location,233736,parque,233736,NCMS000,233736,"Garcia_Isabel_ES.eaf"
Human,234513,hombre,234513,NCMS000,234513,"Garcia_Isabel_ES.eaf"
Time,235549,año,235549,NCMP000,235549,"Garcia_Isabel_ES.eaf"
located,235808,estar,235808,VAIP3S0,235808,"Garcia_Isabel_ES.eaf"
A-PositionalAttribute,236067,sentar,236067,VMP00SM,236067,"Garcia_Isabel_ES.eaf"
Object,236844,banco,236844,NCMS000,236844,"Garcia_Isabel_ES.eaf"
possesses,240002,tener,240002,VMIP3S0,240002,"Garcia_Isabel_ES.eaf"
BodyPart,240767,mano,240767,NCFP000,240767,"Garcia_Isabel_ES.eaf"
Object,241277,vaso,241277,NCMS000,241277,"Garcia_Isabel_ES.eaf"
-,241787,café,241787,NCMS000,241787,"Garcia_Isabel_ES.eaf"
Touching,243062,dar_golpes,243062,VMIP3S0,243062,"Garcia_Isabel_ES.eaf"
Seeing,243572,observar,243572,VMIP3S0,243572,"Garcia_Isabel_ES.eaf"
Vegetable,244082,árbol,244082,NCMP000,244082,"Garcia_Isabel_ES.eaf"
Process,250491,abrir,250491,VMIP3S0,250491,"Garcia_Isabel_ES.eaf"
Object,250867,tapa,250867,NCFS000,250867,"Garcia_Isabel_ES.eaf"
-,251431,café,251431,NCMS000,251431,"Garcia_Isabel_ES.eaf"
Motion,255470,acercar,255470,VMIP3S0,255470,"Garcia_Isabel_ES.eaf"
BodyPart,256052,boca,256052,NCFS000,256052,"Garcia_Isabel_ES.eaf"
Seeing,257365,mirar,257365,VMIP3S0,257365,"Garcia_Isabel_ES.eaf"
-,257765,café,257765,NCMS000,257765,"Garcia_Isabel_ES.eaf"
Drinking,258165,beber,258165,VMIP3S0,258165,"Garcia_Isabel_ES.eaf"
Human,266057,jubilado,266057,NCMS000,266057,"Garcia_Isabel_ES.eaf"
A-PositionalAttribute,270612,sentar,270612,VMP00SM,270612,"Garcia_Isabel_ES.eaf"
Object,271518,banco,271518,NCMS000,271518,"Garcia_Isabel_ES.eaf"
BodyMotion,272424,mover,272424,VMIP3S0,272424,"Garcia_Isabel_ES.eaf"
BodyPart,273028,pierna,273028,NCFP000,273028,"Garcia_Isabel_ES.eaf"
StateOfMind,273632,nerviosismo,273632,NCMS000,273632,"Garcia_Isabel_ES.eaf"
Driking,274236,beber,274236,VMIP3S0,274236,"Garcia_Isabel_ES.eaf"
-,274840,café,274840,NCMS000,274840,"Garcia_Isabel_ES.eaf"
Putting,278769,dejar,278769,VMIP3S0,278769,"Garcia_Isabel_ES.eaf"
-,279191,café,279191,NCMS000,279191,"Garcia_Isabel_ES.eaf"
Object,279824,banco,279824,NCMS000,279824,"Garcia_Isabel_ES.eaf"
BodyMotion,280860,dar_palmadas,280860,VMIP3S0,280860,"Garcia_Isabel_ES.eaf"
Putting,285795,sacar,285795,VMIP3S0,285795,"Garcia_Isabel_ES.eaf"
Object,286235,móvil,286235,NCMS000,286235,"Garcia_Isabel_ES.eaf"
Clothing,286895,bolsillo,286895,NCMS000,286895,"Garcia_Isabel_ES.eaf"
Seeing,289071,ojear,289071,VMIP3S0,289071,"Garcia_Isabel_ES.eaf"
-,289609,contacto,289609,NCMP000,289609,"Garcia_Isabel_ES.eaf"
-,290416,agenda,290416,NCFS000,290416,"Garcia_Isabel_ES.eaf"
-,293960,no,293960,RN,293960,"Garcia_Isabel_ES.eaf"
Process,294388,parecer,294388,VMIP3S0,294388,"Garcia_Isabel_ES.eaf"
IntentionalPsychologicalProcess,294816,decidir,294816,VMN0000,294816,"Garcia_Isabel_ES.eaf"
-,298085,finalmente,298085,RG,298085,"Garcia_Isabel_ES.eaf"
BodyMotion,298371,elegir,298371,VMIP3S0,298371,"Garcia_Isabel_ES.eaf"
Communication,299229,llamar,299229,VMIP3S0,299229,"Garcia_Isabel_ES.eaf"
Seeing,330036,mirar,330036,VMIP3S0,330036,"Garcia_Isabel_ES.eaf"
Location,330696,arriba,330696,RG,330696,"Garcia_Isabel_ES.eaf"
A-StateOfMind,331026,extrañar,331026,VMP00SM,331026,"Garcia_Isabel_ES.eaf"
Aux,380205,volver,380205,VMIP3S0,380205,"Garcia_Isabel_ES.eaf"
Seeing,380765,mirar,380765,VMN0000,380765,"Garcia_Isabel_ES.eaf"
Location,381325,arriba,381325,RG,381325,"Garcia_Isabel_ES.eaf"
Motion,399386,alejar,399386,VMIP3S0,399386,"Garcia_Isabel_ES.eaf"
Walking,399698,caminar,399698,VMG0000,399698,"Garcia_Isabel_ES.eaf"
A-SubjectiveAssessmentAttribute,400010,rápido,400010,AQ0MS0,400010,"Garcia_Isabel_ES.eaf"
Seeing,402784,mirar,402784,VMIP3S0,402784,"Garcia_Isabel_ES.eaf"
Location,403576,lado,403576,NCMP000,403576,"Garcia_Isabel_ES.eaf"
Motion,408545,adentrar,408545,VMIP3S0,408545,"Garcia_Isabel_ES.eaf"
Location,409265,parque,409265,NCMS000,409265,"Garcia_Isabel_ES.eaf"
Location,411261,biblioteca,411261,NCFS000,411261,"Garcia_Isabel_ES.eaf"
Human,412077,joven,412077,NCCS000,412077,"Garcia_Isabel_ES.eaf"
IntentionalPsychologicalProcess,412349,estudiar,412349,VMIP3S0,412349,"Garcia_Isabel_ES.eaf"
Human,419180,estudiante,419180,NCCS000,419180,"Garcia_Isabel_ES.eaf"
IntentionalPsychologicalProcess,422930,buscar,422930,VMIP3S0,422930,"Garcia_Isabel_ES.eaf"
Object,423476,móvil,423476,NCMS000,423476,"Garcia_Isabel_ES.eaf"
-,423749,bajo,423749,RG,423749,"Garcia_Isabel_ES.eaf"
