"Annotation1-1","BeginTime","Annotation2-1","BeginTime","Annotation3-1","BeginTime","TranscriptionName"
Touching,236950,tap,236950,VBZ,236950,"BTI-UK.eaf"
-,237462,coffee,237462,NN,237462,"BTI-UK.eaf"
Object,237718,cup,237718,NN,237718,"BTI-UK.eaf"
BodyPart,238486,finger,238486,NNS,238486,"BTI-UK.eaf"
Dressing,239254,wear,239254,VBZ,239254,"BTI-UK.eaf"
A_ColorAttribute,239766,green,239766,JJ,239766,"BTI-UK.eaf"
Clothing,240022,vest,240022,NN,240022,"BTI-UK.eaf"
Clothing,240790,chain,240790,NN,240790,"BTI-UK.eaf"
BodyPart,241558,neck,241558,NN,241558,"BTI-UK.eaf"
BodyPart,242326,eye,242326,NNS,242326,"BTI-UK.eaf"
Seeing,242582,follow,242582,VBP,242582,"BTI-UK.eaf"
-,243094,flight,243094,NN,243094,"BTI-UK.eaf"
Animal,243606,bird,243606,NNS,243606,"BTI-UK.eaf"
Gesture,244374,smile,244374,NN,244374,"BTI-UK.eaf"
Motion,244630,come,244630,VBZ,244630,"BTI-UK.eaf"
BodyPart,245398,lip,245398,NNS,245398,"BTI-UK.eaf"
possesses,246166,have,246166,VBZ,246166,"BTI-UK.eaf"
BodyPart,246678,tatoo,246678,NN,246678,"BTI-UK.eaf"
A_PositionalAttribute,247446,upper,247446,JJ,247446,"BTI-UK.eaf"
BodyPart,247702,arm,247702,NN,247702,"BTI-UK.eaf"
Clothing,248470,chain,248470,NN,248470,"BTI-UK.eaf"
Clothing,248726,bracelet,248726,NN,248726,"BTI-UK.eaf"
BodyPart,249494,wrist,249494,NN,249494,"BTI-UK.eaf"
Touching,250262,tap,250262,VBZ,250262,"BTI-UK.eaf"
Object,250774,lid,250774,NN,250774,"BTI-UK.eaf"
Object,251542,cup,251542,NN,251542,"BTI-UK.eaf"
Motion,252054,lift,252054,VBZ,252054,"BTI-UK.eaf"
Seeing,254456,peer,254456,VBZ,254456,"BTI-UK.eaf"
A_SubjectiveAssessment,255404,half,255404,JJ,255404,"BTI-UK.eaf"
A_SubjectiveAssessment,255720,full,255720,JJ,255720,"BTI-UK.eaf"
Object,256036,cup,256036,NN,256036,"BTI-UK.eaf"
-,256668,coffee,256668,NN,256668,"BTI-UK.eaf"
Drinking,257300,take,257300,VBZ,257300,"BTI-UK.eaf"
Drinking,257932,sip,257932,NN,257932,"BTI-UK.eaf"
A_ColorAttribute,265296,white,265296,JJ,265296,"BTI-UK.eaf"
FilmLanguage,265562,letter,265562,NNS,265562,"BTI-UK.eaf"
Human,266094,rick,266094,NNP,266094,"BTI-UK.eaf"
Human,266892,retiree,266892,NN,266892,"BTI-UK.eaf"
Aux,267690,be,267690,VBZ,267690,"BTI-UK.eaf"
BodyMotion,267956,sit,267956,VBG,267956,"BTI-UK.eaf"
Object,268754,bench,268754,NN,268754,"BTI-UK.eaf"
Vegetable,269552,tree,269552,NNS,269552,"BTI-UK.eaf"
A_SubjectiveAssessment,270084,full,270084,JJ,270084,"BTI-UK.eaf"
-,270350,leaf,270350,NN,270350,"BTI-UK.eaf"
Putting,271148,put,271148,VBZ,271148,"BTI-UK.eaf"
Object,271680,lid,271680,NN,271680,"BTI-UK.eaf"
Object,272478,seat,272478,NN,272478,"BTI-UK.eaf"
Seeing,273808,stare,273808,VBZ,273808,"BTI-UK.eaf"
-,274606,coffee,274606,NN,274606,"BTI-UK.eaf"
A_PositionalAttribute,275404,right,275404,JJ,275404,"BTI-UK.eaf"
BodyPart,275670,knee,275670,NN,275670,"BTI-UK.eaf"
BodyMotion,275936,jigg,275936,VBG,275936,"BTI-UK.eaf"
-,276202,up,276202,RB,276202,"BTI-UK.eaf"
-,276734,down,276734,RB,276734,"BTI-UK.eaf"
Drinking,277532,drink_up,277532,VBZ,277532,"BTI-UK.eaf"
Time,278064,then,278064,RB,278064,"BTI-UK.eaf"
Putting,278330,put,278330,VBZ,278330,"BTI-UK.eaf"
Object,278862,cup,278862,NN,278862,"BTI-UK.eaf"
Object,279926,lid,279926,NN,279926,"BTI-UK.eaf"
BodyMotion,280458,lean_back,280458,VBZ,280458,"BTI-UK.eaf"
BodyMotion,280990,clap,280990,VBG,280990,"BTI-UK.eaf"
BodyPart,281522,hand,281522,NNS,281522,"BTI-UK.eaf"
Touching,285336,reach,285336,VBZ,285336,"BTI-UK.eaf"
A_PositionalAttribute,286224,back,286224,JJ,286224,"BTI-UK.eaf"
Clothing,286520,pocket,286520,NN,286520,"BTI-UK.eaf"
Clothing,287408,trouser,287408,NNS,287408,"BTI-UK.eaf"
Putting,288000,pull_out,288000,VBZ,288000,"BTI-UK.eaf"
Object,288592,mobile,288592,NN,288592,"BTI-UK.eaf"
Object,288888,phone,288888,NN,288888,"BTI-UK.eaf"
Touching,292287,scroll,292287,VBZ,292287,"BTI-UK.eaf"
-,293148,contact,293148,NN,293148,"BTI-UK.eaf"
-,293435,list,293435,NN,293435,"BTI-UK.eaf"
Process,295403,find,295403,VBZ,295403,"BTI-UK.eaf"
Clothing,296222,tap,296222,NNS,296222,"BTI-UK.eaf"
A_ColorAttribute,297041,green,297041,JJ,297041,"BTI-UK.eaf"
Object,297314,ring,297314,NN,297314,"BTI-UK.eaf"
-,297587,icon,297587,NN,297587,"BTI-UK.eaf"
Putting,298133,put,298133,VBZ,298133,"BTI-UK.eaf"
Object,298679,phone,298679,NN,298679,"BTI-UK.eaf"
BodyPart,299498,ear,299498,NN,299498,"BTI-UK.eaf"
Hearing,330311,hear,330311,VBZ,330311,"BTI-UK.eaf"
A_SubjectiveAssessment,330873,high,330873,JJ,330873,"BTI-UK.eaf"
A_RadiatingSound,331154,pitched,331154,JJ,331154,"BTI-UK.eaf"
RadiatingSound,331435,sound,331435,NN,331435,"BTI-UK.eaf"
Human,398010,rick,398010,NNP,398010,"BTI-UK.eaf"
BodyMotion,398287,get_up,398287,VBZ,398287,"BTI-UK.eaf"
Putting,398841,pocket,398841,VBZ,398841,"BTI-UK.eaf"
Object,399395,phone,399395,NN,399395,"BTI-UK.eaf"
Walking,399949,wander_off,399949,VBZ,399949,"BTI-UK.eaf"
Putting,400226,leave,400226,VBG,400226,"BTI-UK.eaf"
-,400780,coffee,400780,NN,400780,"BTI-UK.eaf"
Object,401057,cup,401057,NN,401057,"BTI-UK.eaf"
Location,401888,park,401888,NN,401888,"BTI-UK.eaf"
Object,402165,seat,402165,NN,402165,"BTI-UK.eaf"
Seeing,402996,look_up,402996,VBZ,402996,"BTI-UK.eaf"
Location,403827,sky,403827,NN,403827,"BTI-UK.eaf"
Aux,404381,try,404381,VBG,404381,"BTI-UK.eaf"
IntentionalPsychologicalProcess,404935,locate,404935,VB,404935,"BTI-UK.eaf"
-,405489,source,405489,NN,405489,"BTI-UK.eaf"
RadiatingSound,406320,sound,406320,NN,406320,"BTI-UK.eaf"
Motion,407151,go,407151,VBZ,407151,"BTI-UK.eaf"
Human,407982,girl,407982,NN,407982,"BTI-UK.eaf"
A_SubjectiveAssessment,408536,ringletted,408536,JJ,408536,"BTI-UK.eaf"
A_ColorAttribute,408813,auburn,408813,JJ,408813,"BTI-UK.eaf"
BodyPart,409090,hair,409090,NN,409090,"BTI-UK.eaf"
Gesture,409644,heave,409644,VBZ,409644,"BTI-UK.eaf"
Gesture,410198,sigh,410198,NN,410198,"BTI-UK.eaf"
BodyMotion,410752,chew,410752,VBZ,410752,"BTI-UK.eaf"
Object,411583,pencil,411583,NN,411583,"BTI-UK.eaf"
A_ColorAttribute,417494,white,417494,JJ,417494,"BTI-UK.eaf"
FilmLanguage,417818,letter,417818,NNS,417818,"BTI-UK.eaf"
Human,418466,jess,418466,NNP,418466,"BTI-UK.eaf"
Human,419438,student,419438,NN,419438,"BTI-UK.eaf"
BodyMotion,422060,sit,422060,VBG,422060,"BTI-UK.eaf"
-,422834,apple,422834,NN,422834,"BTI-UK.eaf"
Object,423092,laptop,423092,NN,423092,"BTI-UK.eaf"
Human,423608,jess,423608,NNP,423608,"BTI-UK.eaf"
IntentionalPsychologicalProcess,423866,fish_about,423866,VBZ,423866,"BTI-UK.eaf"
Object,424640,phone,424640,NN,424640,"BTI-UK.eaf"
Process,493635,rings_off,493635,VBZ,493635,"BTI-UK.eaf"
A_StateOfMind,494445,perplexed,494445,VBN,494445,"BTI-UK.eaf"
RadiatingSound,495660,sound,495660,NN,495660,"BTI-UK.eaf"
Seeing,499045,look_about,499045,VBZ,499045,"BTI-UK.eaf"
Dressing,512030,wear,512030,VBG,512030,"BTI-UK.eaf"
A_Clothing,512694,hooded,512694,JJ,512694,"BTI-UK.eaf"
Clothing,513026,jacket,513026,NN,513026,"BTI-UK.eaf"
Motion,514022,go,514022,VBZ,514022,"BTI-UK.eaf"
Location,514354,outside,514354,RB,514354,"BTI-UK.eaf"
Walking,517618,climb,517618,VBZ,517618,"BTI-UK.eaf"
A_PositionalAttribute,518474,overgrown,518474,JJ,518474,"BTI-UK.eaf"
Location,518902,slope,518902,NN,518902,"BTI-UK.eaf"
RadiatingLight,520186,sunlight,520186,NN,520186,"BTI-UK.eaf"
A_SubjectiveAssessment,520614,reflected,520614,JJ,520614,"BTI-UK.eaf"
A_SubjectiveAssessment,521898,long,521898,JJ,521898,"BTI-UK.eaf"
BodyPart,522326,ringlet,522326,NNS,522326,"BTI-UK.eaf"
Walking,527445,scamper_off,527445,VBZ,527445,"BTI-UK.eaf"
-,527770,out,527770,RB,527770,"BTI-UK.eaf"
FilmLanguage,528420,view,528420,NN,528420,"BTI-UK.eaf"
Walking,529568,run_out,529568,VBZ,529568,"BTI-UK.eaf"
A_RadiatingLight,530702,sun_bleached,530702,JJ,530702,"BTI-UK.eaf"
Location,531080,beach,531080,NN,531080,"BTI-UK.eaf"
Human,532214,rick,532214,NNP,532214,"BTI-UK.eaf"
Human,532970,james,532970,NNP,532970,"BTI-UK.eaf"
Aux,533348,be,533348,VBP,533348,"BTI-UK.eaf"
Seeing,533726,look_about,533726,VBG,533726,"BTI-UK.eaf"
StateOfMind,535238,puzzlement,535238,NN,535238,"BTI-UK.eaf"
A_SubjectiveAssessment,540447,disembodied,540447,JJ,540447,"BTI-UK.eaf"
RadiatingSound,540844,voice,540844,NN,540844,"BTI-UK.eaf"
Human,707220,rick,707220,NNP,707220,"BTI-UK.eaf"
Gesture,707561,shrug,707561,VBZ,707561,"BTI-UK.eaf"
BodyPart,708243,shoulder,708243,NN,708243,"BTI-UK.eaf"
Gesture,708925,shake,708925,VBZ,708925,"BTI-UK.eaf"
BodyPart,709607,head,709607,NN,709607,"BTI-UK.eaf"
Human,710289,jess,710289,NNP,710289,"BTI-UK.eaf"
Gesture,710630,shake,710630,VBZ,710630,"BTI-UK.eaf"
BodyPart,711312,head,711312,NN,711312,"BTI-UK.eaf"
Human,725000,james,725000,NNP,725000,"BTI-UK.eaf"
Gesture,725422,smile,725422,VBZ,725422,"BTI-UK.eaf"
-,725844,doubtfully,725844,RB,725844,"BTI-UK.eaf"
Human,736577,james,736577,NNP,736577,"BTI-UK.eaf"
Walking,736944,stroll_off,736944,VBZ,736944,"BTI-UK.eaf"
Human,737678,rick,737678,NNP,737678,"BTI-UK.eaf"
Motion,738045,catch_up,738045,VBZ,738045,"BTI-UK.eaf"
Human,739513,jess,739513,NNP,739513,"BTI-UK.eaf"
IntentionalPsychologicalProcess,739880,consider,739880,VBZ,739880,"BTI-UK.eaf"
Gesture,743930,smile,743930,NN,743930,"BTI-UK.eaf"
Process,745100,follow,745100,VBZ,745100,"BTI-UK.eaf"
Walking,747050,walk_off,747050,VBP,747050,"BTI-UK.eaf"
-,747440,together,747440,RB,747440,"BTI-UK.eaf"
A_SubjectiveAssessment,758486,young,758486,JJ,758486,"BTI-UK.eaf"
A_ColorAttribute,758742,black,758742,JJ,758742,"BTI-UK.eaf"
Human,758998,woman,758998,NN,758998,"BTI-UK.eaf"
located,759254,be,759254,VBZ,759254,"BTI-UK.eaf"
Object,760022,phone,760022,NN,760022,"BTI-UK.eaf"
Process,760790,sort,760790,VBZ,760790,"BTI-UK.eaf"
-,761558,washing,761558,NN,761558,"BTI-UK.eaf"
-,762919,n't,762919,RB,762919,"BTI-UK.eaf"
Process,764134,finish,764134,VB,764134,"BTI-UK.eaf"
-,764620,really,764620,RB,764620,"BTI-UK.eaf"
Aux,765835,be,765835,VBP,765835,"BTI-UK.eaf"
Communication,766321,talk,766321,VBG,766321,"BTI-UK.eaf"
-,767050,ofcourse,767050,RB,767050,"BTI-UK.eaf"
Object,768022,luggage,768022,NN,768022,"BTI-UK.eaf"
Aux,768265,be,768265,VBZ,768265,"BTI-UK.eaf"
A_SubjectiveAssessment,768508,ready,768508,JJ,768508,"BTI-UK.eaf"
Seeing,771360,look_up,771360,VBZ,771360,"BTI-UK.eaf"
RadiatingSound,772440,sound.,772440,NN,772440,"BTI-UK.eaf"
Hearing,774080,listen,774080,VB,774080,"BTI-UK.eaf"
-,774976,n't,774976,RB,774976,"BTI-UK.eaf"
Communication,775200,talk,775200,VB,775200,"BTI-UK.eaf"
-,775424,right,775424,RB,775424,"BTI-UK.eaf"
Time,775648,now,775648,RB,775648,"BTI-UK.eaf"
Motion,776768,leave,776768,VB,776768,"BTI-UK.eaf"
A_ColorAttribute,778463,white,778463,JJ,778463,"BTI-UK.eaf"
FilmLanguage,778756,capital,778756,NNS,778756,"BTI-UK.eaf"
Human,779342,zoe,779342,NNP,779342,"BTI-UK.eaf"
A_PositionalAttribute,780221,next,780221,JJ,780221,"BTI-UK.eaf"
-,780514,one,780514,NN,780514,"BTI-UK.eaf"
FilmLanguage,782090,cut,782090,NN,782090,"BTI-UK.eaf"
A_ColorAttribute,782610,black,782610,JJ,782610,"BTI-UK.eaf"
FilmLanguage,783390,title,783390,NN,783390,"BTI-UK.eaf"
Time,783650,again,783650,RB,783650,"BTI-UK.eaf"
A_ColorAttribute,784430,white,784430,JJ,784430,"BTI-UK.eaf"
FilmLanguage,784690,letter,784690,NNS,784690,"BTI-UK.eaf"
A_ColorAttribute,785470,black,785470,JJ,785470,"BTI-UK.eaf"
FilmLanguage,785730,background,785730,NN,785730,"BTI-UK.eaf"
Process,786510,happen,786510,VBZ,786510,"BTI-UK.eaf"
A_SubjectiveAssessment,787290,followed,787290,JJ,787290,"BTI-UK.eaf"
A_SubjectiveAssessment,788070,long,788070,JJ,788070,"BTI-UK.eaf"
A_ColorAttribute,788330,black,788330,JJ,788330,"BTI-UK.eaf"
FilmLanguage,788590,line,788590,NN,788590,"BTI-UK.eaf"
A_FilmLanguage,789110,directed,789110,VBN,789110,"BTI-UK.eaf"
-,789630,nuria,789630,NNP,789630,"BTI-UK.eaf"
-,789890,nia,789890,NNP,789890,"BTI-UK.eaf"
-,670,nearly,670,RB,670,"Bridge-US.eaf"
A-SubjectiveAssessment,970,empty,970,JJ,970,"Bridge-US.eaf"
Location,1270,beach,1270,NN,1270,"Bridge-US.eaf"
Location,2170,sea,2170,NN,2170,"Bridge-US.eaf"
Human,3070,couple,3070,NN,3070,"Bridge-US.eaf"
Dressing,3370,wear,3370,VBZ,3370,"Bridge-US.eaf"
Clothing,3670,jacket,3670,NNS,3670,"Bridge-US.eaf"
Walking,4570,stroll,4570,VBP,4570,"Bridge-US.eaf"
A-SubjectiveAssessment,5470,large,5470,JJ,5470,"Bridge-US.eaf"
A-SubjectiveAssessment,5770,great,5770,JJ,5770,"Bridge-US.eaf"
Animal,6070,dane,6070,NN,6070,"Bridge-US.eaf"
A-Human,7667,male,7667,JJ,7667,"Bridge-US.eaf"
Human,7984,runner,7984,NN,7984,"Bridge-US.eaf"
Walking,8301,jog,8301,VBZ,8301,"Bridge-US.eaf"
Animal,9569,dog,9569,NN,9569,"Bridge-US.eaf"
Walking,9886,trot,9886,VBZ,9886,"Bridge-US.eaf"
Smelling,10520,sniff,10520,VBZ,10520,"Bridge-US.eaf"
Location,11154,sand,11154,NN,11154,"Bridge-US.eaf"
Process,12105,follow,12105,VBZ,12105,"Bridge-US.eaf"
Human,12739,owner,12739,NN,12739,"Bridge-US.eaf"
Location,13690,coast,13690,NN,13690,"Bridge-US.eaf"
FilmLanguage,15830,word,15830,NNS,15830,"Bridge-US.eaf"
Process,16087,appear,16087,VBP,16087,"Bridge-US.eaf"
Process,16858,happen,16858,VBZ,16858,"Bridge-US.eaf"
A-SubjectiveAssessment,18143,long,18143,JJ,18143,"Bridge-US.eaf"
A-ColorAttribute,18657,blank,18657,JJ,18657,"Bridge-US.eaf"
FilmLanguage,18914,line,18914,NN,18914,"Bridge-US.eaf"
-,19685,end,19685,NN,19685,"Bridge-US.eaf"
A-SubjectiveAssessment,22295,slick,22295,JJ,22295,"Bridge-US.eaf"
A-ColorAttribute,22885,white,22885,JJ,22885,"Bridge-US.eaf"
-,23180,car,23180,NN,23180,"Bridge-US.eaf"
Motion,23475,approach,23475,VBZ,23475,"Bridge-US.eaf"
Process,24065,drive,24065,VBG,24065,"Bridge-US.eaf"
A-ColorAttribute,24950,grey,24950,JJ,24950,"Bridge-US.eaf"
-,25245,asphalt,25245,NN,25245,"Bridge-US.eaf"
A-Human,26130,male,26130,JJ,26130,"Bridge-US.eaf"
Human,26425,driver,26425,NN,26425,"Bridge-US.eaf"
BodyMotion,26720,sit,26720,VBZ,26720,"Bridge-US.eaf"
-,27015,alone,27015,RB,27015,"Bridge-US.eaf"
Time,27310,inside,27310,RB,27310,"Bridge-US.eaf"
Communication,27900,speak,27900,VBZ,27900,"Bridge-US.eaf"
Object,28785,cell,28785,NN,28785,"Bridge-US.eaf"
Object,29080,phone,29080,NN,29080,"Bridge-US.eaf"
Seeing,31479,look,31479,VBZ,31479,"Bridge-US.eaf"
A-SubjectiveAssessment,31838,aggressive,31838,JJ,31838,"Bridge-US.eaf"
BodyMotion,32915,bang,32915,VBZ,32915,"Bridge-US.eaf"
Object,33633,steering,33633,NN,33633,"Bridge-US.eaf"
Object,33992,wheel,33992,NN,33992,"Bridge-US.eaf"
Motion,35069,get_out,35069,VBZ,35069,"Bridge-US.eaf"
Dressing,36146,wear,36146,VBZ,36146,"Bridge-US.eaf"
-,36864,busines,36864,NN,36864,"Bridge-US.eaf"
Clothing,37223,suit,37223,NN,37223,"Bridge-US.eaf"
Touching,39872,grab,39872,VBZ,39872,"Bridge-US.eaf"
Object,40114,item,40114,NNS,40114,"Bridge-US.eaf"
Location,40840,trunk,40840,NN,40840,"Bridge-US.eaf"
StateOfMind,43792,mutter,43792,VBZ,43792,"Bridge-US.eaf"
Seeing,44396,stare,44396,VBZ,44396,"Bridge-US.eaf"
-,44698,disdainfully,44698,RB,44698,"Bridge-US.eaf"
Object,45604,phone,45604,NN,45604,"Bridge-US.eaf"
Process,46510,hang_up,46510,VBZ,46510,"Bridge-US.eaf"
A-ColorAttribute,52285,pale,52285,JJ,52285,"Bridge-US.eaf"
BodyPart,52560,skin,52560,NN,52560,"Bridge-US.eaf"
Seeing,52835,look,52835,VBZ,52835,"Bridge-US.eaf"
A-SubjectiveAssessment,53110,cool,53110,JJ,53110,"Bridge-US.eaf"
A-SubjectiveAssessment,53660,soft,53660,JJ,53660,"Bridge-US.eaf"
A-RadiatingLight,54485,muted,54485,JJ,54485,"Bridge-US.eaf"
RadiatingLight,54760,sunlight,54760,NN,54760,"Bridge-US.eaf"
Dressing,56874,put_on,56874,VBZ,56874,"Bridge-US.eaf"
A-ColorAttribute,57238,dark,57238,JJ,57238,"Bridge-US.eaf"
-,57602,aviator,57602,NN,57602,"Bridge-US.eaf"
Clothing,58330,sunglasse,58330,NNS,58330,"Bridge-US.eaf"
FilmLanguage,61410,word,61410,NNS,61410,"Bridge-US.eaf"
Process,61808,appear,61808,VBP,61808,"Bridge-US.eaf"
Human,62604,james,62604,NNP,62604,"Bridge-US.eaf"
Human,63798,businessman,63798,NN,63798,"Bridge-US.eaf"
Walking,66292,walk_along,66292,VBZ,66292,"Bridge-US.eaf"
-,66896,nearly,66896,RB,66896,"Bridge-US.eaf"
A-SubjectiveAssessment,67198,empty,67198,JJ,67198,"Bridge-US.eaf"
Location,67500,beach,67500,NN,67500,"Bridge-US.eaf"
Process,67802,carry,67802,VBG,67802,"Bridge-US.eaf"
Location,68406,beach,68406,NN,68406,"Bridge-US.eaf"
Clothing,68708,bag,68708,NN,68708,"Bridge-US.eaf"
Process,69614,make,69614,VBZ,69614,"Bridge-US.eaf"
-,70218,call,70218,NN,70218,"Bridge-US.eaf"
Time,91230,now,91230,RB,91230,"Bridge-US.eaf"
Human,91850,james,91850,NNP,91850,"Bridge-US.eaf"
BodyMotion,92160,lie_back,92160,VBZ,92160,"Bridge-US.eaf"
A-Dressing,92780,bare-chested,92780,JJ,92780,"Bridge-US.eaf"
Object,94020,towel,94020,NN,94020,"Bridge-US.eaf"
Location,94950,sand,94950,NN,94950,"Bridge-US.eaf"
A-ColorAttribute,95880,brownish,95880,JJ,95880,"Bridge-US.eaf"
A-SubjectiveAssessmentAttribute,96500,stubbly,96500,JJ,96500,"Bridge-US.eaf"
BodyPart,96810,beard,96810,NN,96810,"Bridge-US.eaf"
BodyPart,97430,chest,97430,NN,97430,"Bridge-US.eaf"
BodyPart,97740,hair,97740,NN,97740,"Bridge-US.eaf"
-,98050,almost,98050,RB,98050,"Bridge-US.eaf"
Process,98360,match,98360,VBP,98360,"Bridge-US.eaf"
Location,98980,ground,98980,NN,98980,"Bridge-US.eaf"
Gesture,100608,exhale,100608,VBZ,100608,"Bridge-US.eaf"
A-SubjectiveAssessment,100946,hard,100946,JJ,100946,"Bridge-US.eaf"
Time,101622,then,101622,RB,101622,"Bridge-US.eaf"
BodyMotion,101960,rub,101960,VBZ,101960,"Bridge-US.eaf"
A-PositionalAttribute,102636,closed,102636,VBN,102636,"Bridge-US.eaf"
BodyPart,102974,eye,102974,NNS,102974,"Bridge-US.eaf"
Process,103988,stay_up,103988,VBZ,103988,"Bridge-US.eaf"
A-PositionalAttribute,105002,setled,105002,JJ,105002,"Bridge-US.eaf"
RadiatingLight,105340,sunlight,105340,NN,105340,"Bridge-US.eaf"
-,106016,gently,106016,RB,106016,"Bridge-US.eaf"
Motion,106354,move,106354,VBZ,106354,"Bridge-US.eaf"
BodyPart,107030,finger,107030,NNS,107030,"Bridge-US.eaf"
Location,108044,sand,108044,NN,108044,"Bridge-US.eaf"
BodyMotion,112233,sit_up,112233,VBZ,112233,"Bridge-US.eaf"
Seeing,126955,look,126955,VBZ,126955,"Bridge-US.eaf"
Time,127240,left,127240,RB,127240,"Bridge-US.eaf"
-,128095,right,128095,RB,128095,"Bridge-US.eaf"
Seeing,139223,look,139223,VBZ,139223,"Bridge-US.eaf"
Location,139892,sand,139892,NN,139892,"Bridge-US.eaf"
Human,156000,james,156000,NNP,156000,"Bridge-US.eaf"
Seeing,157121,gaze_around,157121,VBZ,157121,"Bridge-US.eaf"
Seeing,159363,look,159363,VBG,159363,"Bridge-US.eaf"
A-StateOfMind,160484,confused,160484,VBN,160484,"Bridge-US.eaf"
PositionalAttribute,163515,stand_up,163515,VBZ,163515,"Bridge-US.eaf"
Dressing,163705,wear,163705,VBG,163705,"Bridge-US.eaf"
Clothing,163895,boxer,163895,NN,163895,"Bridge-US.eaf"
Clothing,163990,short,163990,NNS,163990,"Bridge-US.eaf"
A-PositionalAttribute,164275,secluded,164275,JJ,164275,"Bridge-US.eaf"
Location,164370,beach,164370,NN,164370,"Bridge-US.eaf"
Walking,164655,walk_along,164655,VBZ,164655,"Bridge-US.eaf"
-,164845,water,164845,NN,164845,"Bridge-US.eaf"
Location,165035,edge,165035,NN,165035,"Bridge-US.eaf"
Time,167138,suddenly,167138,RB,167138,"Bridge-US.eaf"
BodyMotion,167616,turn,167616,VBZ,167616,"Bridge-US.eaf"
Location,169050,left,169050,NN,169050,"Bridge-US.eaf"
Seeing,170006,look,170006,VBZ,170006,"Bridge-US.eaf"
-,170484,as,170484,RB,170484,"Bridge-US.eaf"
Aux,171918,be,171918,VBZ,171918,"Bridge-US.eaf"
Motion,172396,follow,172396,VBG,172396,"Bridge-US.eaf"
RadiatingSound,173352,sound,173352,NN,173352,"Bridge-US.eaf"
Location,176789,city,176789,NN,176789,"Bridge-US.eaf"
Location,177127,skyscraper,177127,NNS,177127,"Bridge-US.eaf"
Process,177296,rise,177296,VBP,177296,"Bridge-US.eaf"
A-PositionalAttribute,177803,distant,177803,JJ,177803,"Bridge-US.eaf"
Location,177972,coast,177972,NN,177972,"Bridge-US.eaf"
Motion,178479,pause,178479,VBZ,178479,"Bridge-US.eaf"
Time,178817,then,178817,RB,178817,"Bridge-US.eaf"
Process,178986,start_back,178986,VBZ,178986,"Bridge-US.eaf"
Object,179493,towel,179493,NN,179493,"Bridge-US.eaf"
Location,180000,sand,180000,NN,180000,"Bridge-US.eaf"
BodyMotion,182687,turn,182687,VBZ,182687,"Bridge-US.eaf"
Time,182944,again,182944,RB,182944,"Bridge-US.eaf"
RadiatingSound,183715,sound,183715,NN,183715,"Bridge-US.eaf"
Walking,187047,wander,187047,VBZ,187047,"Bridge-US.eaf"
A-PositionalAttribute,187354,closer,187354,JJR,187354,"Bridge-US.eaf"
-,188275,wave,188275,NNS,188275,"Bridge-US.eaf"
Location,189196,shore,189196,NN,189196,"Bridge-US.eaf"
Human,189810,james,189810,NNP,189810,"Bridge-US.eaf"
Seeing,190117,look,190117,VBZ,190117,"Bridge-US.eaf"
A-StateOfMind,190424,puzzled,190424,VBN,190424,"Bridge-US.eaf"
Seeing,191345,peer,191345,VBZ,191345,"Bridge-US.eaf"
Location,192266,beach,192266,NN,192266,"Bridge-US.eaf"
Location,195933,sky,195933,NN,195933,"Bridge-US.eaf"
Aux,196246,be,196246,VBZ,196246,"Bridge-US.eaf"
A-RadiatingLight,196559,hazy-white,196559,JJ,196559,"Bridge-US.eaf"
A-SubjectiveAssessment,197498,distinguishable,197498,JJ,197498,"Bridge-US.eaf"
RadiatingLight,197811,cloud,197811,NNS,197811,"Bridge-US.eaf"
RadiatingLight,198437,sun,198437,NN,198437,"Bridge-US.eaf"
Human,199063,james,199063,NNP,199063,"Bridge-US.eaf"
Walking,199376,walk_away,199376,VBZ,199376,"Bridge-US.eaf"
-,200315,water,200315,NN,200315,"Bridge-US.eaf"
IntentionalPsychologicalProcess,200941,scan_around,200941,VBG,200941,"Bridge-US.eaf"
BodyPart,201880,eye,201880,NNS,201880,"Bridge-US.eaf"
-,202506,as,202506,RB,202506,"Bridge-US.eaf"
Aux,203132,try,203132,VBG,203132,"Bridge-US.eaf"
IntentionalPsychologicalProcess,203758,locate,203758,VB,203758,"Bridge-US.eaf"
A-SubjectiveAssessment,204384,mysterious,204384,JJ,204384,"Bridge-US.eaf"
RadiatingSound,204697,sound,204697,NN,204697,"Bridge-US.eaf"
BodyMotion,206560,stand,206560,VBG,206560,"Bridge-US.eaf"
Object,207337,towel,207337,NN,207337,"Bridge-US.eaf"
Location,208114,sand,208114,NN,208114,"Bridge-US.eaf"
Touching,208891,grab,208891,VBZ,208891,"Bridge-US.eaf"
Clothing,209409,shirt,209409,NN,209409,"Bridge-US.eaf"
Aux,209927,begin,209927,VBZ,209927,"Bridge-US.eaf"
Dressing,210445,put_on,210445,VB,210445,"Bridge-US.eaf"
-,210963,on,210963,RP,210963,"Bridge-US.eaf"
Gesture,211740,furrow,211740,VBZ,211740,"Bridge-US.eaf"
BodyPart,212258,brow,212258,NN,212258,"Bridge-US.eaf"
Seeing,212776,look,212776,VBG,212776,"Bridge-US.eaf"
-,213035,inquisitively,213035,RB,213035,"Bridge-US.eaf"
-,213812,air,213812,NN,213812,"Bridge-US.eaf"
Time,216000,now,216000,RB,216000,"Bridge-US.eaf"
Human,216642,james,216642,NNP,216642,"Bridge-US.eaf"
Dressing,216963,wear,216963,VBZ,216963,"Bridge-US.eaf"
