"Annotation1-1","BeginTime","Annotation2-1","BeginTime","Annotation3-1","BeginTime","TranscriptionName"
Expressing,709894,fer_que_no,709894,VMIP3S0,709894,"What-DescriptiveFerrer-CA.eaf"
Motion,737658,passar,737658,VMN0000,737658,"What-DescriptiveFerrer-CA.eaf"
Motion,738968,seguir,738968,VMIP3S0,738968,"What-DescriptiveFerrer-CA.eaf"
Expressing,740278,somriure,740278,VMIP3S0,740278,"What-DescriptiveFerrer-CA.eaf"
Communication,740802,assentir,740802,VMIP3S0,740802,"What-DescriptiveFerrer-CA.eaf"
Motion,746263,atrapar,746263,VMIP3S0,746263,"What-DescriptiveFerrer-CA.eaf"
Motion,747841,posar,747841,VMIP3S0,747841,"What-DescriptiveFerrer-CA.eaf"
Motion,749419,allunyar,749419,VMIP3P0,749419,"What-DescriptiveFerrer-CA.eaf"
Process,764785,acabar,764785,VMN0000,764785,"What-DescriptiveFerrer-CA.eaf"
Communication,769358,parlar,769358,VMSP2S0,769358,"What-DescriptiveFerrer-CA.eaf"
Searching,772268,buscar,772268,VMM02S0,772268,"What-DescriptiveFerrer-CA.eaf"
Hearing,775242,escoltar,775242,VMIP3S0,775242,"What-DescriptiveFerrer-CA.eaf"
null,775810,poder,775810,VMIP1S0,775810,"What-DescriptiveFerrer-CA.eaf"
Communication,775952,parlar,775952,VMN0000,775952,"What-DescriptiveFerrer-CA.eaf"
Motion,776662,deixar,776662,VMN0000,776662,"What-DescriptiveFerrer-CA.eaf"
