"Annotation1-1","BeginTime","Annotation2-1","BeginTime","Annotation3-1","BeginTime","TranscriptionName"
Aux,206921,ser,206921,VSIP3S0,206921,"AccessFriendly-CA.eaf"
A-SubjectiveAssessmentAttribute,207245,ben_plantat,207245,AQ0MS0,207245,"AccessFriendly-CA.eaf"
A-ColorAttribute,207893,pèl_roig,207893,AQ0MS0,207893,"AccessFriendly-CA.eaf"
BodyPart,208865,barba,208865,NCFS000,208865,"AccessFriendly-CA.eaf"
BodyPart,210161,cara,210161,NCFS000,210161,"AccessFriendly-CA.eaf"
A-StateOfMind,210809,amoïnar,210809,VMP00SM,210809,"AccessFriendly-CA.eaf"
Motion,211457,tornar,211457,VMIP3S0,211457,"AccessFriendly-CA.eaf"
Object,212429,tovallola,212429,NCFS000,212429,"AccessFriendly-CA.eaf"
-,213401,posar,213401,VMIP3S0,213401,"AccessFriendly-CA.eaf"
Clothing,214049,camisa,214049,NCFS000,214049,"AccessFriendly-CA.eaf"
A-StateOfMind,220209,intrigar,220209,VMP00SM,220209,"AccessFriendly-CA.eaf"
-,220757,no,220757,RN,220757,"AccessFriendly-CA.eaf"
Aux,221031,parar,221031,VAIP3S0,221031,"AccessFriendly-CA.eaf"
Seeing,221579,mirar,221579,VMN0000,221579,"AccessFriendly-CA.eaf"
Location,222675,voltant,222675,NCMS000,222675,"AccessFriendly-CA.eaf"
Walking,223771,caminar,223771,VMIP3S0,223771,"AccessFriendly-CA.eaf"
Location,224593,zona,224593,NCFS000,224593,"AccessFriendly-CA.eaf"
-,227917,arbre,227917,NCMP000,227917,"AccessFriendly-CA.eaf"
Dressing,228557,portar,228557,VMIP3S0,228557,"AccessFriendly-CA.eaf"
Clothing,229197,vestit,229197,NCMS000,229197,"AccessFriendly-CA.eaf"
Clothing,234708,corbata,234708,NCFS000,234708,"AccessFriendly-CA.eaf"
Walking,235641,pujar,235641,VMIP3S0,235641,"AccessFriendly-CA.eaf"
Location,236574,corriol,236574,NCMS000,236574,"AccessFriendly-CA.eaf"
A-SubjectiveAssessmentAttribute,236885,costerut,236885,AQ0MS0,236885,"AccessFriendly-CA.eaf"
Vegetable,237818,matoll,237818,NCMP000,237818,"AccessFriendly-CA.eaf"
Object,239062,got,239062,NCMS000,239062,"AccessFriendly-CA.eaf"
-,239684,plàstic,239684,NCMS000,239684,"AccessFriendly-CA.eaf"
Object,240617,tapa,240617,NCFS000,240617,"AccessFriendly-CA.eaf"
A-SubjectiveAssessmentAttribute,241239,subjectar,241239,VMP00SM,241239,"AccessFriendly-CA.eaf"
BodyPart,242172,mà,242172,NCFP000,242172,"AccessFriendly-CA.eaf"
BodyPart,242794,rostre,242794,NCMS000,242794,"AccessFriendly-CA.eaf"
A-StateOfMind,243105,pensarós,243105,AQ0MS0,243105,"AccessFriendly-CA.eaf"
Human,244038,home,244038,NCMS000,244038,"AccessFriendly-CA.eaf"
-,250056,any,250056,NCMP000,250056,"AccessFriendly-CA.eaf"
BodyPart,251100,cabell,251100,NCMS000,251100,"AccessFriendly-CA.eaf"
A-SubjectiveAssessmentAttribute,251448,arrissar,251448,VMP00SM,251448,"AccessFriendly-CA.eaf"
BodyPart,252144,barba,252144,NCFS000,252144,"AccessFriendly-CA.eaf"
A-ColorAttribute,252492,canós,252492,AQ0FS0,252492,"AccessFriendly-CA.eaf"
BodyMotion,253536,vorejar,253536,VMIP3S0,253536,"AccessFriendly-CA.eaf"
BodyPart,254580,dit,254580,NCMP000,254580,"AccessFriendly-CA.eaf"
Object,255276,tapa,255276,NCFS000,255276,"AccessFriendly-CA.eaf"
Object,256320,got,256320,NCMS000,256320,"AccessFriendly-CA.eaf"
TimeInterval,257016,finalment,257016,RG,257016,"AccessFriendly-CA.eaf"
Process,265470,obrir,265470,VMIP3S0,265470,"AccessFriendly-CA.eaf"
exists,266295,haver,266295,VMIP3S0,266295,"AccessFriendly-CA.eaf"
-,266570,cafè,266570,NCMS000,266570,"AccessFriendly-CA.eaf"
A-SubjectiveAssessmentAttribute,266845,aigualir,266845,VMP00SM,266845,"AccessFriendly-CA.eaf"
A-StateOfMind,267395,indecís,267395,AQ0MS0,267395,"AccessFriendly-CA.eaf"
Aux,267945,acabar,267945,VAIP3S0,267945,"AccessFriendly-CA.eaf"
BodyMotion,268220,fer,268220,VMG0000,268220,"AccessFriendly-CA.eaf"
Drinking,268770,glop,268770,NCMS000,268770,"AccessFriendly-CA.eaf"
FilmLanguage,269595,sobreimprimir,269595,VMP00SM,269595,"AccessFriendly-CA.eaf"
