"Annotation1-1","BeginTime","Annotation2-1","BeginTime","Annotation3-1","BeginTime","TranscriptionName"
Human,65415,empresario,65415,NCMS000,65415,"CEIAF-ES.eaf"
-,68280,poco,68280,RG,68280,"CEIAF-ES.eaf"
Time,68519,después,68519,RG,68519,"CEIAF-ES.eaf"
Walking,68997,deambular,68997,VMIP3S0,68997,"CEIAF-ES.eaf"
Object,69714,bolsa,69714,NCFS000,69714,"CEIAF-ES.eaf"
Location,70192,playa,70192,NCFS000,70192,"CEIAF-ES.eaf"
BodyPart,70909,hombro,70909,NCMS000,70909,"CEIAF-ES.eaf"
Time,92270,minuto,92270,NCMP000,92270,"CEIAF-ES.eaf"
-,92526,más,92526,RG,92526,"CEIAF-ES.eaf"
Time,92782,tarde,92782,RG,92782,"CEIAF-ES.eaf"
Location,93806,playa,93806,NCFS000,93806,"CEIAF-ES.eaf"
BodyMotion,94830,tumbar,94830,VMIP3S0,94830,"CEIAF-ES.eaf"
Object,95598,toalla,95598,NCFS000,95598,"CEIAF-ES.eaf"
BodyPart,96366,torso,96366,NCMS000,96366,"CEIAF-ES.eaf"
A-SubjectiveAssessmentAttribute,96622,desnudo,96622,AQ0MS0,96622,"CEIAF-ES.eaf"
BodyMotion,99440,cerrar,99440,VMIP3S0,99440,"CEIAF-ES.eaf"
BodyPart,99912,ojo,99912,NCMP000,99912,"CEIAF-ES.eaf"
BodyMotion,100620,llevar,100620,VMIP3S0,100620,"CEIAF-ES.eaf"
BodyPart,101092,mano,101092,NCFP000,101092,"CEIAF-ES.eaf"
BodyPart,101800,cara,101800,NCFS000,101800,"CEIAF-ES.eaf"
Time,105780,luego,105780,RG,105780,"CEIAF-ES.eaf"
BodyMotion,106157,extender,106157,VMIP3S0,106157,"CEIAF-ES.eaf"
BodyPart,106911,brazo,106911,NCMP000,106911,"CEIAF-ES.eaf"
Touching,107288,palpar,107288,VMG0000,107288,"CEIAF-ES.eaf"
-,107665,suavemente,107665,RG,107665,"CEIAF-ES.eaf"
Location,108419,arena,108419,NCFS000,108419,"CEIAF-ES.eaf"
BodyMotion,113514,recostar,113514,VMIP3S0,113514,"CEIAF-ES.eaf"
Touching,114342,coger,114342,VMIP3S0,114342,"CEIAF-ES.eaf"
Object,115170,teléfono_móvil,115170,NCMS000,115170,"CEIAF-ES.eaf"
Seeing,142342,mirar,142342,VMIP3S0,142342,"CEIAF-ES.eaf"
A-StateOfMind,142634,inquieto,142634,AQ0MS0,142634,"CEIAF-ES.eaf"
Location,143510,alrededor,143510,NCMS000,143510,"CEIAF-ES.eaf"
Putting,157510,soltar,157510,VMIP3S0,157510,"CEIAF-ES.eaf"
Object,158140,teléfono_móvil,158140,NCMS000,158140,"CEIAF-ES.eaf"
Object,159085,toalla,159085,NCFS000,159085,"CEIAF-ES.eaf"
BodyMotion,160030,incorporar,160030,VMIP3S0,160030,"CEIAF-ES.eaf"
Walking,164080,caminar,164080,VMIP3S0,164080,"CEIAF-ES.eaf"
A-SubjectiveAssessmentAttribute,164285,descalzo,164285,AQ0MS0,164285,"CEIAF-ES.eaf"
Location,164900,orilla,164900,NCFS000,164900,"CEIAF-ES.eaf"
Seeing,165310,mirar,165310,VMG0000,165310,"CEIAF-ES.eaf"
Location,165925,alrededor,165925,NCMS000,165925,"CEIAF-ES.eaf"
Location,167834,playa,167834,NCFS000,167834,"CEIAF-ES.eaf"
Aux,168258,estar,168258,VSIP3S0,168258,"CEIAF-ES.eaf"
Quantifier,168682,totalmente,168682,RG,168682,"CEIAF-ES.eaf"
A-SubjectiveAssessmentAttribute,169106,desierto,169106,AQ0FS0,169106,"CEIAF-ES.eaf"
Motion,187500,aproximar,187500,VMIP3S0,187500,"CEIAF-ES.eaf"
Location,188700,orilla,188700,NCFS000,188700,"CEIAF-ES.eaf"
Process,189500,mostrar,189500,VMG0000,189500,"CEIAF-ES.eaf"
A-SubjectiveAssessmentAttribute,189900,cierto,189900,AQ0MS0,189900,"CEIAF-ES.eaf"
StateOfMind,190300,recelo,190300,NCMS000,190300,"CEIAF-ES.eaf"
Aux,193150,ser,193150,VSIP3S0,193150,"CEIAF-ES.eaf"
Human,193864,hombre,193864,NCMS000,193864,"CEIAF-ES.eaf"
A-ColorAttribute,194221,rubio,194221,AQ0MS0,194221,"CEIAF-ES.eaf"
BodyPart,194935,barba,194935,NCFS000,194935,"CEIAF-ES.eaf"
-,196006,estatura,196006,NCFS000,196006,"CEIAF-ES.eaf"
A-SubjectiveAssessmentAttribute,196363,medio,196363,AQ0FS0,196363,"CEIAF-ES.eaf"
-,197077,complexión,197077,NCFS000,197077,"CEIAF-ES.eaf"
A-SubjectiveAssessmentAttribute,197434,fuerte,197434,AQ0CS0,197434,"CEIAF-ES.eaf"
A-SubjectiveAssessmentAttribute,201594,extraño,201594,AQ0MS0,201594,"CEIAF-ES.eaf"
RadiatingSound,202038,sonido,202038,NCMS000,202038,"CEIAF-ES.eaf"
Hearing,202926,percibir,202926,VMIP3S0,202926,"CEIAF-ES.eaf"
Process,203814,mantener,203814,VMIP3S0,203814,"CEIAF-ES.eaf"
A-StateOfMind,204258,alerta,204258,AQ0CS0,204258,"CEIAF-ES.eaf"
Motion,208100,regresar,208100,VMIP3S0,208100,"CEIAF-ES.eaf"
possesses,208776,tener,208776,VMIP3S0,208776,"CEIAF-ES.eaf"
Clothing,209452,toalla,209452,NCFS000,209452,"CEIAF-ES.eaf"
Aux,210128,comenzar,210128,VMIP3S0,210128,"CEIAF-ES.eaf"
Putting,210804,poner,210804,VMN0000,210804,"CEIAF-ES.eaf"
Clothing,211818,camisa,211818,NCFS000,211818,"CEIAF-ES.eaf"
Aux,212494,dejar,212494,VMN0000,212494,"CEIAF-ES.eaf"
Seeing,213170,mirar,213170,VMN0000,213170,"CEIAF-ES.eaf"
Location,213508,alrededor,213508,RG,213508,"CEIAF-ES.eaf"
-,218000,ya,218000,RG,218000,"CEIAF-ES.eaf"
A-Dressing,218346,vestir,218346,VMP00SM,218346,"CEIAF-ES.eaf"
Motion,219038,avanzar,219038,VMIP3S0,219038,"CEIAF-ES.eaf"
A-SubjectiveAssessmentAttribute,219384,solo,219384,AQ0MS0,219384,"CEIAF-ES.eaf"
Location,220422,arboleda,220422,NCFS000,220422,"CEIAF-ES.eaf"
Aux,226050,continuar,226050,VMIP3S0,226050,"CEIAF-ES.eaf"
Walking,226794,marcha,226794,NCFS000,226794,"CEIAF-ES.eaf"
Motion,227166,subir,227166,VMG0000,227166,"CEIAF-ES.eaf"
Location,228282,ladera,228282,NCFS000,228282,"CEIAF-ES.eaf"
A-PositionalAttribute,228654,salpicar,228654,VMP00SF,228654,"CEIAF-ES.eaf"
Vegetable,229398,arbusto,229398,NCMP000,229398,"CEIAF-ES.eaf"
Location,233750,lugar,233750,NCMS000,233750,"CEIAF-ES.eaf"
Human,234650,hombre,234650,NCMS000,234650,"CEIAF-ES.eaf"
BodyPart,235250,barba,235250,NCFS000,235250,"CEIAF-ES.eaf"
A-ColorAttribute,235550,cano,235550,AQ0FS0,235550,"CEIAF-ES.eaf"
BodyPart,236450,pelo,236450,NCMS000,236450,"CEIAF-ES.eaf"
A-SubjectiveAssessmentAttribute,236750,alborotar,236750,VMP00SM,236750,"CEIAF-ES.eaf"
Process,237050,descansar,237050,VMIP3S0,237050,"CEIAF-ES.eaf"
Object,237950,vaso,237950,NCMS000,237950,"CEIAF-ES.eaf"
-,238550,plástico,238550,NCMS000,238550,"CEIAF-ES.eaf"
BodyPart,239450,mano,239450,NCFP000,239450,"CEIAF-ES.eaf"
Dressing,241200,llevar,241200,VMIP3S0,241200,"CEIAF-ES.eaf"
Clothing,241858,cadena,241858,NCFS000,241858,"CEIAF-ES.eaf"
A-ColorAttribute,242187,platear,242187,VMP00SF,242187,"CEIAF-ES.eaf"
BodyPart,243174,cuello,243174,NCMS000,243174,"CEIAF-ES.eaf"
Dressing,243832,vestir,243832,VMIP3S0,243832,"CEIAF-ES.eaf"
Clothing,244490,camiseta,244490,NCFS000,244490,"CEIAF-ES.eaf"
A-ColorAttribute,244819,verde,244819,AQ0CS0,244819,"CEIAF-ES.eaf"
-,245477,tirante,245477,NCMP000,245477,"CEIAF-ES.eaf"
StateOfMind,249477,distraer,249477,VMIP3S0,249477,"CEIAF-ES.eaf"
BodyMotion,249804,pasar,249804,VMG0000,249804,"CEIAF-ES.eaf"
BodyPart,250458,dedo,250458,NCMS000,250458,"CEIAF-ES.eaf"
Object,251439,tapa,251439,NCFS000,251439,"CEIAF-ES.eaf"
PositionalAttribute,252093,cubrir,252093,VMIP3S0,252093,"CEIAF-ES.eaf"
-,252747,envase,252747,NCMS000,252747,"CEIAF-ES.eaf"
Motion,253728,abrir,253728,VMIP3S0,253728,"CEIAF-ES.eaf"
Putting,254709,llevar,254709,VMIP3S0,254709,"CEIAF-ES.eaf"
-,255363,bebida,255363,NCFS000,255363,"CEIAF-ES.eaf"
BodyPart,256344,labio,256344,NCMP000,256344,"CEIAF-ES.eaf"
Drinking,259000,probar,259000,VMIP3S0,259000,"CEIAF-ES.eaf"
FilmLanguage,265050,sobreimprimir,265050,VMP00SM,265050,"CEIAF-ES.eaf"
Human,266965,jubilado,266965,NCMS000,266965,"CEIAF-ES.eaf"
Clothing,268114,atuendo,268114,NCMS000,268114,"CEIAF-ES.eaf"
Process,268880,completar,268880,VMIP3P0,268880,"CEIAF-ES.eaf"
Clothing,269646,pantalón,269646,NCMS000,269646,"CEIAF-ES.eaf"
A-SubjectiveAssessmentAttribute,270029,vaquero,270029,AQ0MS0,270029,"CEIAF-ES.eaf"
Clothing,271178,zapatilla,271178,NCFP000,271178,"CEIAF-ES.eaf"
A-SubjectiveAssessmentAttribute,271561,deportivo,271561,AQ0FP0,271561,"CEIAF-ES.eaf"
Aux,272710,estar,272710,VSIP3S0,272710,"CEIAF-ES.eaf"
A-PositionalAttribute,273093,sentar,273093,VMP00SM,273093,"CEIAF-ES.eaf"
A-SubjectiveAssessmentAttribute,273476,solo,273476,AQ0MS0,273476,"CEIAF-ES.eaf"
Object,274625,banco,274625,NCMS000,274625,"CEIAF-ES.eaf"
Location,275774,parque,275774,NCMS000,275774,"CEIAF-ES.eaf"
Drinking,276540,tomar,276540,VMG0000,276540,"CEIAF-ES.eaf"
-,276923,café,276923,NCMS000,276923,"CEIAF-ES.eaf"
BodyMotion,277689,mover,277689,VMG0000,277689,"CEIAF-ES.eaf"
-,278455,nerviosismo,278455,NCMS000,278455,"CEIAF-ES.eaf"
BodyPart,279221,pierna,279221,NCFS000,279221,"CEIAF-ES.eaf"
Putting,285100,sacar,285100,VMIP3S0,285100,"CEIAF-ES.eaf"
Clothing,286144,bolsillo,286144,NCMS000,286144,"CEIAF-ES.eaf"
Clothing,287188,pantalón,287188,NCMS000,287188,"CEIAF-ES.eaf"
Object,287884,teléfono_móvil,287884,NCMS000,287884,"CEIAF-ES.eaf"
BodyMotion,288580,deslizar,288580,VMIP3S0,288580,"CEIAF-ES.eaf"
BodyPart,289276,dedo,289276,NCMS000,289276,"CEIAF-ES.eaf"
Object,290320,panalla,290320,NCFS000,290320,"CEIAF-ES.eaf"
Seeing,291016,revisar,291016,VMG0000,291016,"CEIAF-ES.eaf"
-,291712,lista,291712,NCFS000,291712,"CEIAF-ES.eaf"
-,292408,contacto,292408,NCMP000,292408,"CEIAF-ES.eaf"
BodyMotion,296100,seleccionar,296100,VMIP3S0,296100,"CEIAF-ES.eaf"
BodyMotion,297573,marca,297573,NCFS000,297573,"CEIAF-ES.eaf"
-,298064,llamada,298064,NCFS000,298064,"CEIAF-ES.eaf"
Seeing,329475,alzar_la_mirada,329475,VMIP3S0,329475,"CEIAF-ES.eaf"
Process,330600,notar,330600,VMN0000,330600,"CEIAF-ES.eaf"
A-SubjectiveAssessmentAttribute,331350,extraño,331350,AQ0MS0,331350,"CEIAF-ES.eaf"
Hearing,380000,percibir,380000,VMIP3S0,380000,"CEIAF-ES.eaf"
A-SubjectiveAssessmentAttribute,380820,extraño,380820,AQ0MS0,380820,"CEIAF-ES.eaf"
RadiatingSound,381230,sonido,381230,NCMS000,381230,"CEIAF-ES.eaf"
BodyMotion,398594,levantar,398594,VMIP3S0,398594,"CEIAF-ES.eaf"
Aux,399188,comenzar,399188,VMIP3S0,399188,"CEIAF-ES.eaf"
Motion,399782,alejar,399782,VMN0000,399782,"CEIAF-ES.eaf"
Location,400970,parque,400970,NCMS000,400970,"CEIAF-ES.eaf"
Aux,401564,intentar,401564,VMG0000,401564,"CEIAF-ES.eaf"
IntentionalPsychologicalProcess,401861,localizar,401861,VMN0000,401861,"CEIAF-ES.eaf"
RadiatingSound,402455,sonido,402455,NCMS000,402455,"CEIAF-ES.eaf"
Aux,406050,haber,406050,VAIP3S0,406050,"CEIAF-ES.eaf"
Process,406331,dejar,406331,VMP00SM,406331,"CEIAF-ES.eaf"
Object,406893,vaso,406893,NCMS000,406893,"CEIAF-ES.eaf"
-,407455,plástico,407455,NCMS000,407455,"CEIAF-ES.eaf"
Object,408860,banco,408860,NCMP000,408860,"CEIAF-ES.eaf"
Location,410546,habitación,410546,NCFS000,410546,"CEIAF-ES.eaf"
FilmLanguage,417000,sobreimprimir,417000,VMP00SM,417000,"CEIAF-ES.eaf"
Human,419015,estudiante,419015,NCCS000,419015,"CEIAF-ES.eaf"
Aux,419821,ser,419821,VSIP3S0,419821,"CEIAF-ES.eaf"
-,420627,adolescente,420627,NCCS000,420627,"CEIAF-ES.eaf"
BodyPart,421836,pelo,421836,NCMS000,421836,"CEIAF-ES.eaf"
A-SubjectiveAssessmentAttribute,422239,rizar,422239,VMP00SM,422239,"CEIAF-ES.eaf"
IntentionalPsychologicalProcess,425580,buscar,425580,VMIP3S0,425580,"CEIAF-ES.eaf"
Object,426104,teléfono_móvil,426104,NCMS000,426104,"CEIAF-ES.eaf"
-,426890,montón,426890,NCMS000,426890,"CEIAF-ES.eaf"
Object,427414,papel,427414,NCMP000,427414,"CEIAF-ES.eaf"
possesses,427938,tener,427938,VMIP3S0,427938,"CEIAF-ES.eaf"
Object,428724,mesa,428724,NCFS000,428724,"CEIAF-ES.eaf"
-,494421,también,494421,RG,494421,"CEIAF-ES.eaf"
Hearing,494792,percibir,494792,VMIP3S0,494792,"CEIAF-ES.eaf"
A-SubjectiveAssessmentAttribute,495534,extraño,495534,AQ0MS0,495534,"CEIAF-ES.eaf"
RadiatingSound,495905,sonido,495905,NCMS000,495905,"CEIAF-ES.eaf"
Location,497018,habitación,497018,NCFS000,497018,"CEIAF-ES.eaf"
Aux,497760,estar,497760,VAIP3S0,497760,"CEIAF-ES.eaf"
IntentionalPsychologicalProcess,498131,estudiar,498131,VMG0000,498131,"CEIAF-ES.eaf"
BodyMotion,509937,levantar,509937,VMIP3S0,509937,"CEIAF-ES.eaf"
Motion,510978,marchar,510978,VMIP3S0,510978,"CEIAF-ES.eaf"
Time,511672,segundo,511672,NCMP000,511672,"CEIAF-ES.eaf"
Time,512019,después,512019,RG,512019,"CEIAF-ES.eaf"
Walking,512713,deambular,512713,VMIP3S0,512713,"CEIAF-ES.eaf"
Location,513754,zona,513754,NCFS000,513754,"CEIAF-ES.eaf"
A-SubjectiveAssessmentAttribute,514101,boscoso,514101,AQ0FS0,514101,"CEIAF-ES.eaf"
Hearing,514448,percibir,514448,VMG0000,514448,"CEIAF-ES.eaf"
A-SubjectiveAssessmentAttribute,515142,mayor,515142,AQ0CS0,515142,"CEIAF-ES.eaf"
-,515489,intensidad,515489,NCFS000,515489,"CEIAF-ES.eaf"
A-SubjectiveAssessmentAttribute,516183,extraño,516183,AQ0MS0,516183,"CEIAF-ES.eaf"
RadiatingSournd,516530,sonido,516530,NCMS000,516530,"CEIAF-ES.eaf"
Motion,517571,detener,517571,VMIP3S0,517571,"CEIAF-ES.eaf"
Time,518265,instante,518265,NCMS000,518265,"CEIAF-ES.eaf"
Motion,519306,llegar,519306,VMN0000,519306,"CEIAF-ES.eaf"
Location,520347,elevación,520347,NCFS000,520347,"CEIAF-ES.eaf"
Aux,527900,continuar,527900,VMIP3S0,527900,"CEIAF-ES.eaf"
Walking,528279,caminar,528279,VMG0000,528279,"CEIAF-ES.eaf"
Location,529416,pradera,529416,NCFS000,529416,"CEIAF-ES.eaf"
Process,530553,encontrar,530553,VSIP3P0,530553,"CEIAF-ES.eaf"
Seeing,537198,mirar,537198,VMIP3P0,537198,"CEIAF-ES.eaf"
StateOfMind,537736,perplejidad,537736,NCFS000,537736,"CEIAF-ES.eaf"
Location,538543,alrededor,538543,NCMS000,538543,"CEIAF-ES.eaf"
Seeing,539350,reparar,539350,VMN0000,539350,"CEIAF-ES.eaf"
-,540157,presencia,540157,NCFS000,540157,"CEIAF-ES.eaf"
Human,556261,chico,556261,NCFS000,556261,"CEIAF-ES.eaf"
Human,557145,hombre,557145,NCMP000,557145,"CEIAF-ES.eaf"
Aux,557366,tratar,557366,VMIP3P0,557366,"CEIAF-ES.eaf"
IntentionalPsychologicalProcess,557808,localizar,557808,VMN0000,557808,"CEIAF-ES.eaf"
Seeing,558471,mirada,558471,NCFS000,558471,"CEIAF-ES.eaf"
Location,558913,lugar,558913,NCMS000,558913,"CEIAF-ES.eaf"
Process,559576,proceder,559576,VMIP3S0,559576,"CEIAF-ES.eaf"
RadiatingSound,560018,voz,560018,NCFS000,560018,"CEIAF-ES.eaf"
Human,707307,jubilado,707307,NCMS000,707307,"CEIAF-ES.eaf"
Gesture,707614,negar_con_la_cabeza,707614,VMIP3S0,707614,"CEIAF-ES.eaf"
Seeing,707921,mirar,707921,VMG0000,707921,"CEIAF-ES.eaf"
Human,708842,empresario,708842,NCMS000,708842,"CEIAF-ES.eaf"
Human,710070,estudiante,710070,NCCS000,710070,"CEIAF-ES.eaf"
Process,710991,reaccionar,710991,VMIP3P0,710991,"CEIAF-ES.eaf"
A-SubjectiveAssessmentAttribute,711605,igual,711605,AQ0CS0,711605,"CEIAF-ES.eaf"
-,711912,modo,711912,NCMS000,711912,"CEIAF-ES.eaf"
BodyMotion,715387,abrir,715387,VMIP3S0,715387,"CEIAF-ES.eaf"
BodyPart,715901,brazo,715901,NCMP000,715901,"CEIAF-ES.eaf"
Gesture,716415,sonreír,716415,VMIP3S0,716415,"CEIAF-ES.eaf"
Human,736642,empresario,736642,NCMS000,736642,"CEIAF-ES.eaf"
Human,737548,jubilado,737548,NCMS000,737548,"CEIAF-ES.eaf"
Motion,738152,marchar,738152,VMIP3P0,738152,"CEIAF-ES.eaf"
Location,739058,lugar,739058,NCMS000,739058,"CEIAF-ES.eaf"
Human,739964,estudiante,739964,NCCS000,739964,"CEIAF-ES.eaf"
Process,740568,mostrar,740568,VMIP3S0,740568,"CEIAF-ES.eaf"
A-IntentionalPsychologicalProcess,740870,pensativo,740870,AQ0FS0,740870,"CEIAF-ES.eaf"
Walking,745460,correr,745460,VMIP3S0,745460,"CEIAF-ES.eaf"
-,746040,metro,746040,NCMP000,746040,"CEIAF-ES.eaf"
Process,746620,dar,746620,VMN0000,746620,"CEIAF-ES.eaf"
Location,747200,alcance,747200,NCMS000,747200,"CEIAF-ES.eaf"
Motion,751309,marchar,751309,VMIP3P0,751309,"CEIAF-ES.eaf"
A-SubjectiveAssessmentAttribute,751552,junto,751552,AQ0MP0,751552,"CEIAF-ES.eaf"
Location,752281,paraje,752281,NCMS000,752281,"CEIAF-ES.eaf"
Time,757080,momento,757080,NCMS000,757080,"CEIAF-ES.eaf"
Human,758010,mujer,758010,NCFS000,758010,"CEIAF-ES.eaf"
A-ColorAttribute,758320,negro,758320,AQ0FS0,758320,"CEIAF-ES.eaf"
Communication,758630,hablar,758630,VMIP3S0,758630,"CEIAF-ES.eaf"
Object,759560,teléfono_móvil,759560,NCMS000,759560,"CEIAF-ES.eaf"
Process,760180,tender,760180,VMIP3S0,760180,"CEIAF-ES.eaf"
Clothing,760490,ropa,760490,NCFS000,760490,"CEIAF-ES.eaf"
Location,761420,azotea,761420,NCFS000,761420,"CEIAF-ES.eaf"
-,763800,no,763800,RN,763800,"CEIAF-ES.eaf"
-,764176,no,764176,RN,764176,"CEIAF-ES.eaf"
Aux,764364,haber,764364,VAIP1S0,764364,"CEIAF-ES.eaf"
Aux,764552,terminar,764552,VMP00SM,764552,"CEIAF-ES.eaf"
Process,764928,tender,764928,VMN0000,764928,"CEIAF-ES.eaf"
Aux,765492,tener,765492,VMIP1S0,765492,"CEIAF-ES.eaf"
Process,765868,dar_se_prisa,765868,VMN0000,765868,"CEIAF-ES.eaf"
-,767990,no,767990,RN,767990,"CEIAF-ES.eaf"
Communication,768890,hablar,768890,VMIP2S0,768890,"CEIAF-ES.eaf"
-,769250,sí,769250,RG,769250,"CEIAF-ES.eaf"
-,769610,claro,769610,RG,769610,"CEIAF-ES.eaf"
Object,770150,maleta,770150,NCFP000,770150,"CEIAF-ES.eaf"
Aux,770330,estar,770330,VSIP3P0,770330,"CEIAF-ES.eaf"
-,770690,punto,770690,NCMS000,770690,"CEIAF-ES.eaf"
Hearing,774990,oír,774990,VMM02S0,774990,"CEIAF-ES.eaf"
Time,775390,ahora,775390,RG,775390,"CEIAF-ES.eaf"
-,775590,no,775590,RN,775590,"CEIAF-ES.eaf"
Aux,775790,poder,775790,VMIP1S0,775790,"CEIAF-ES.eaf"
Communication,775990,hablar,775990,VMN0000,775990,"CEIAF-ES.eaf"
Aux,776390,tener,776390,VMIP1S0,776390,"CEIAF-ES.eaf"
Motion,776790,dejar,776790,VMN0000,776790,"CEIAF-ES.eaf"
FilmLanguage,778660,sobreimprimir,778660,VMP00SM,778660,"CEIAF-ES.eaf"
A-PositionalAttribute,780400,próximo,780400,AQ0FS0,780400,"CEIAF-ES.eaf"
Process,784482,ocurrir,784482,VMIP3S0,784482,"CEIAF-ES.eaf"
Time,3550,amanecer,3550,VMIP3S0,3550,"EdSol-ES.eaf"
A-SubjectiveAssessmentAttribute,4176,fresco,4176,AQ0MS0,4176,"EdSol-ES.eaf"
A-RadiatingLight,4802,nublar,4802,VMP00SM,4802,"EdSol-ES.eaf"
Location,5741,playa,5741,NCFS000,5741,"EdSol-ES.eaf"
-,6680,persona,6680,NCFS000,6680,"EdSol-ES.eaf"
Walking,6993,hacer_footing,6993,VMIP3S0,6993,"EdSol-ES.eaf"
Human,7932,pareja,7932,NCFS000,7932,"EdSol-ES.eaf"
Walking,8245,pasear,8245,VMIP3S0,8245,"EdSol-ES.eaf"
Animal,9184,perro,9184,NCMS000,9184,"EdSol-ES.eaf"
A-SubjectiveAssessmentAttribute,23004,mismo,23004,AQ0FS0,23004,"EdSol-ES.eaf"
Location,23281,playa,23281,NCFS000,23281,"EdSol-ES.eaf"
-,23835,ejecutivo,23835,NCMS000,23835,"EdSol-ES.eaf"
A-SubjectiveAssessmentAttribute,24389,mediano,24389,AQ0FS0,24389,"EdSol-ES.eaf"
-,24666,edad,24666,NCFS000,24666,"EdSol-ES.eaf"
Clothing,25497,traje,25497,NCMS000,25497,"EdSol-ES.eaf"
Clothing,26051,corbata,26051,NCFS000,26051,"EdSol-ES.eaf"
Motion,26605,aparcar,26605,VMIP3S0,26605,"EdSol-ES.eaf"
-,27159,choche,27159,NCFS000,27159,"EdSol-ES.eaf"
A-SubjectiveAssessmentAttribute,27713,alto,27713,AQ0FS0,27713,"EdSol-ES.eaf"
-,27990,gama,27990,NCFS000,27990,"EdSol-ES.eaf"
Communication,28544,hablar,28544,VMIP3S0,28544,"EdSol-ES.eaf"
Object,29375,móvil,29375,NCMS000,29375,"EdSol-ES.eaf"
Process,43390,cambiar,43390,VMIP3S0,43390,"EdSol-ES.eaf"
Object,43746,maletín,43746,NCMS000,43746,"EdSol-ES.eaf"
Object,44280,bolsa,44280,NCFS000,44280,"EdSol-ES.eaf"
Location,44636,playa,44636,NCFS000,44636,"EdSol-ES.eaf"
Process,52650,colgar,52650,VMIP3S0,52650,"EdSol-ES.eaf"
Object,53130,móvil,53130,NCMS000,53130,"EdSol-ES.eaf"
Gesture,53610,gesto,53610,NCMS000,53610,"EdSol-ES.eaf"
StateOfMind,54090,desagrado,54090,NCMS000,54090,"EdSol-ES.eaf"
Putting,56490,sacar,56490,VMIP3S0,56490,"EdSol-ES.eaf"
Clothing,56950,gafas,56950,NCFP000,56950,"EdSol-ES.eaf"
-,57410,sol,57410,NCMS000,57410,"EdSol-ES.eaf"
Clothing,58100,bolsillo,58100,NCMS000,58100,"EdSol-ES.eaf"
Clothing,58790,chaqueta,58790,NCFS000,58790,"EdSol-ES.eaf"
Putting,59940,poner,59940,VMIP3S0,59940,"EdSol-ES.eaf"
Aux,60170,tratar,60170,VMIP3S0,60170,"EdSol-ES.eaf"
IntentionalPsychologicalProcess,60630,serenar,60630,VMN0000,60630,"EdSol-ES.eaf"
Human,66122,empresario,66122,NCMS000,66122,"EdSol-ES.eaf"
Walking,67380,caminar,67380,VMIP3S0,67380,"EdSol-ES.eaf"
Location,68085,acceso,68085,NCMS000,68085,"EdSol-ES.eaf"
Location,68790,playa,68790,NCFS000,68790,"EdSol-ES.eaf"
Object,69495,bolsa,69495,NCFS000,69495,"EdSol-ES.eaf"
A-PositionalAttribute,69730,colgar,69730,VMP00SF,69730,"EdSol-ES.eaf"
Communication,70200,hablar,70200,VMIP3S0,70200,"EdSol-ES.eaf"
Object,70905,móvil,70905,NCMS000,70905,"EdSol-ES.eaf"
-,92000,ya,92000,RG,92000,"EdSol-ES.eaf"
Location,92720,playa,92720,NCFS000,92720,"EdSol-ES.eaf"
A-Clothing,93200,despojar,93200,VMP00SM,93200,"EdSol-ES.eaf"
Clothing,93920,traje,93920,NCMS000,93920,"EdSol-ES.eaf"
Clothing,94640,bañador,94640,NCMS000,94640,"EdSol-ES.eaf"
BodyMotion,95600,tumbar,95600,VMIP3S0,95600,"EdSol-ES.eaf"
Object,96320,toalla,96320,NCFS000,96320,"EdSol-ES.eaf"
Aux,96800,tratar,96800,VMIP3S0,96800,"EdSol-ES.eaf"
IntentionalPsychologicalProcess,97280,relajar,97280,VMN0000,97280,"EdSol-ES.eaf"
BodyMotion,113250,incorporar,113250,VMIP3S0,113250,"EdSol-ES.eaf"
Gesture,114000,gesto,114000,NCMS000,114000,"EdSol-ES.eaf"
A-StateOfMind,114250,incómodo,114250,AQ0MS0,114250,"EdSol-ES.eaf"
Process,115000,atender,115000,VMN0000,115000,"EdSol-ES.eaf"
-,115500,llamada,115500,NCFS000,115500,"EdSol-ES.eaf"
BodyMotion,129820,girar,129820,VMIP3S0,129820,"EdSol-ES.eaf"
BodyPart,130256,cabeza,130256,NCFS000,130256,"EdSol-ES.eaf"
Hearing,130910,oír,130910,VMN0000,130910,"EdSol-ES.eaf"
RadiatingSound,131346,ruido,131346,NCMS000,131346,"EdSol-ES.eaf"
A-SubjectiveAssessmentAttribute,131564,desconocer,131564,VMP00SM,131564,"EdSol-ES.eaf"
A-StateOfMind,140930,extrañar,140930,VMP00SM,140930,"EdSol-ES.eaf"
Aux,141390,tratar,141390,VMIP3S0,141390,"EdSol-ES.eaf"
IntentionalPsychologicalProcess,141850,localizar,141850,VMN0000,141850,"EdSol-ES.eaf"
-,142310,origen,142310,NCMS000,142310,"EdSol-ES.eaf"
RadiatingSound,143000,sonido,143000,NCMS000,143000,"EdSol-ES.eaf"
A-RadiatingSound,143230,agudo,143230,AQ0MS0,143230,"EdSol-ES.eaf"
StateOfMind,143920,perturbar,143920,VMIP3S0,143920,"EdSol-ES.eaf"
BodyMotion,162010,poner_en_pie,162010,VMIP3S0,162010,"EdSol-ES.eaf"
Walking,162630,caminar,162630,VMIP3S0,162630,"EdSol-ES.eaf"
Location,163560,playa,163560,NCFS000,163560,"EdSol-ES.eaf"
Aux,163870,intentar,163870,VMG0000,163870,"EdSol-ES.eaf"
