"Annotation1-1","BeginTime","Annotation2-1","BeginTime","Annotation3-1","BeginTime","TranscriptionName"
Seeing,161207,mirar,161207,VMIP3S0,161207,"Arderius_Elvira_CA.eaf"
Location,191068,voltant,191068,NCMS000,191068,"Arderius_Elvira_CA.eaf"
BodyMotion,192092,aixecar,192092,VMIP3S0,192092,"Arderius_Elvira_CA.eaf"
Walking,192604,caminar,192604,VMIP3S0,192604,"Arderius_Elvira_CA.eaf"
Location,199025,mar,199025,NCCS000,199025,"Arderius_Elvira_CA.eaf"
Walking,200822,tornar,200822,VMIP3S0,200822,"Arderius_Elvira_CA.eaf"
Location,201421,enrere,201421,RG,201421,"Arderius_Elvira_CA.eaf"
A-StateOfMind,203218,desconcertar,203218,VMP00SM,203218,"Arderius_Elvira_CA.eaf"
Aux,205015,tornar,205015,VAIP3S0,205015,"Arderius_Elvira_CA.eaf"
Motion,206213,apropar,206213,VMN0000,206213,"Arderius_Elvira_CA.eaf"
-,208010,aigua,208010,NCFS000,208010,"Arderius_Elvira_CA.eaf"
TimeInterval,209807,finalment,209807,RG,209807,"Arderius_Elvira_CA.eaf"
Walking,210406,tornar,210406,VMIP3S0,210406,"Arderius_Elvira_CA.eaf"
Object,218984,tovallola,218984,NCFS000,218984,"Arderius_Elvira_CA.eaf"
Putting,219833,posar,219833,VMIP3S0,219833,"Arderius_Elvira_CA.eaf"
Clothing,220399,camisa,220399,NCFS000,220399,"Arderius_Elvira_CA.eaf"
Process,220965,continuar,220965,VMIP3S0,220965,"Arderius_Elvira_CA.eaf"
A-StateOfMind,221248,desconcertar,221248,VMP00SM,221248,"Arderius_Elvira_CA.eaf"
IntentionalPsychologicalProcess,221814,escrutar,221814,VMIP3S0,221814,"Arderius_Elvira_CA.eaf"
Location,222663,voltant,222663,NCMS000,222663,"Arderius_Elvira_CA.eaf"
Seeing,223512,mirada,223512,NCFS000,223512,"Arderius_Elvira_CA.eaf"
Clothing,231632,camisa,231632,NCFS000,231632,"Arderius_Elvira_CA.eaf"
Clothing,232850,vestit,232850,NCMS000,232850,"Arderius_Elvira_CA.eaf"
A-ColorAttribute,233783,fosc,233783,AQ0MS0,233783,"Arderius_Elvira_CA.eaf"
Walking,234271,caminar,234271,VMIP3S0,234271,"Arderius_Elvira_CA.eaf"
Location,235003,passeig,235003,NCMS000,235003,"Arderius_Elvira_CA.eaf"
-,235491,arbre,235491,NCMP000,235491,"Arderius_Elvira_CA.eaf"
Location,235735,a_banda_i_banda,235735,RG,235735,"Arderius_Elvira_CA.eaf"
Walking,236467,pujar,236467,VMIP3S0,236467,"Arderius_Elvira_CA.eaf"
Location,238681,camí,238681,NCMS000,238681,"Arderius_Elvira_CA.eaf"
A-SubjectiveAssessmentAttribute,238960,escarpat,238960,AQ0MS0,238960,"Arderius_Elvira_CA.eaf"
A-PositionalAttribute,239239,envoltar,239239,VMP00SM,239239,"Arderius_Elvira_CA.eaf"
Vegetable,239797,matoll,239797,NCMP000,239797,"Arderius_Elvira_CA.eaf"
Location,241192,parc,241192,NCMS000,241192,"Arderius_Elvira_CA.eaf"
Process,242308,aguantar,242308,VMIP3S0,242308,"Arderius_Elvira_CA.eaf"
Object,242866,got,242866,NCMS000,242866,"Arderius_Elvira_CA.eaf"
-,243424,cafè,243424,NCMS000,243424,"Arderius_Elvira_CA.eaf"
possesses,254193,tenir,254193,VMIP3S0,254193,"Arderius_Elvira_CA.eaf"
-,255105,any,255105,NCMP000,255105,"Arderius_Elvira_CA.eaf"
Process,255713,anar,255713,VAIP3S0,255713,"Arderius_Elvira_CA.eaf"
A-SubjectiveAssessmentAttribute,256017,despentinar,256017,VMP00SM,256017,"Arderius_Elvira_CA.eaf"
Dressing,256625,portar,256625,VMIP3S0,256625,"Arderius_Elvira_CA.eaf"
BodyPart,256929,barba,256929,NCFS000,256929,"Arderius_Elvira_CA.eaf"
Clothing,265362,samarreta,265362,NCFS000,265362,"Arderius_Elvira_CA.eaf"
-,265890,tirant,265890,NCMP000,265890,"Arderius_Elvira_CA.eaf"
possesses,266418,tenir,266418,VMIP3S0,266418,"Arderius_Elvira_CA.eaf"
-,266946,aspecte,266946,NCMS000,266946,"Arderius_Elvira_CA.eaf"
A-SubjectiveAssessmentAttribute,267210,descuidar,267210,VMP00SM,267210,"Arderius_Elvira_CA.eaf"
Putting,268590,treure,268590,VMIP3S0,268590,"Arderius_Elvira_CA.eaf"
Object,269528,tapa,269528,NCFS000,269528,"Arderius_Elvira_CA.eaf"
Object,270935,got,270935,NCMS000,270935,"Arderius_Elvira_CA.eaf"
BodyMotion,272342,fer,272342,VMIP3S0,272342,"Arderius_Elvira_CA.eaf"
Drinking,273898,glop,273898,NCMS000,273898,"Arderius_Elvira_CA.eaf"
FilmLanguage,275118,lletra,275118,NCFP000,275118,"Arderius_Elvira_CA.eaf"
A-ColorAttribute,275423,blanc,275423,AQ0FP0,275423,"Arderius_Elvira_CA.eaf"
Human,285632,jubilat,285632,NCMS000,285632,"Arderius_Elvira_CA.eaf"
-,286340,deixar,286340,VMIP3S0,286340,"Arderius_Elvira_CA.eaf"
Object,286812,tapa,286812,NCFS000,286812,"Arderius_Elvira_CA.eaf"
Object,287756,cadira,287756,NCFS000,287756,"Arderius_Elvira_CA.eaf"
Aux,288228,continuar,288228,VAIP3S0,288228,"Arderius_Elvira_CA.eaf"
Drinking,288666,beure,288666,VMG0000,288666,"Arderius_Elvira_CA.eaf"
possesses,289494,tenir,289494,VMIP3S0,289494,"Arderius_Elvira_CA.eaf"
StateOfMind,290046,tic_nerviós,290046,NCMS000,290046,"Arderius_Elvira_CA.eaf"
BodyPart,290874,cama,290874,NCFS000,290874,"Arderius_Elvira_CA.eaf"
A-PositionalAttribute,291150,dret,291150,AQ0FS0,291150,"Arderius_Elvira_CA.eaf"
Putting,331403,treure,331403,VMIP3S0,331403,"Arderius_Elvira_CA.eaf"
Object,331829,mòbil,331829,NCMS000,331829,"Arderius_Elvira_CA.eaf"
Clothing,400730,butxaca,400730,NCFS000,400730,"Arderius_Elvira_CA.eaf"
Clothing,402390,pantaló,402390,NCMP000,402390,"Arderius_Elvira_CA.eaf"
Touching,403386,seleccionar,403386,VMIP3S0,403386,"Arderius_Elvira_CA.eaf"
-,404050,contacte,404050,NCMS000,404050,"Arderius_Elvira_CA.eaf"
-,405046,llista,405046,NCFS000,405046,"Arderius_Elvira_CA.eaf"
Communication,406042,trucar,406042,VMIP3S0,406042,"Arderius_Elvira_CA.eaf"
A-StateOfMind,407038,estranyar,407038,VMP00SM,407038,"Arderius_Elvira_CA.eaf"
Seeing,411429,mirar,411429,VMIP3S0,411429,"Arderius_Elvira_CA.eaf"
Location,412193,voltant,412193,NCMS000,412193,"Arderius_Elvira_CA.eaf"
Seeing,412766,alçar_la_vista,412766,VMIP3S0,412766,"Arderius_Elvira_CA.eaf"
-,413339,deixar,413339,VMIP3S0,413339,"Arderius_Elvira_CA.eaf"
-,417841,cafè,417841,NCMS000,417841,"Arderius_Elvira_CA.eaf"
Object,418636,cadira,418636,NCFS000,418636,"Arderius_Elvira_CA.eaf"
Motion,419431,anar,419431,VAIP3S0,419431,"Arderius_Elvira_CA.eaf"
Walking,419696,caminar,419696,VMG0000,419696,"Arderius_Elvira_CA.eaf"
-,425807,no,425807,RN,425807,"Arderius_Elvira_CA.eaf"
Aux,426063,deixar,426063,VAIP3S0,426063,"Arderius_Elvira_CA.eaf"
Seeing,426575,mirar,426575,VMN0000,426575,"Arderius_Elvira_CA.eaf"
Location,427599,voltant,427599,NCMS000,427599,"Arderius_Elvira_CA.eaf"
Location,495989,estudi,495989,NCMS000,495989,"Arderius_Elvira_CA.eaf"
exists,497039,haver,497039,VAIP3S0,497039,"Arderius_Elvira_CA.eaf"
-,509721,any,509721,NCMP000,509721,"Arderius_Elvira_CA.eaf"
FilmLanguage,510589,lletra,510589,NCFP000,510589,"Arderius_Elvira_CA.eaf"
A-ColorAttribute,510806,blanc,510806,AQ0FP0,510806,"Arderius_Elvira_CA.eaf"
Human,513805,estudiant,513805,NCCS000,513805,"Arderius_Elvira_CA.eaf"
IntentionalPsychologicalProcess,515065,buscar,515065,VMIP3S0,515065,"Arderius_Elvira_CA.eaf"
Object,515569,mòbil,515569,NCMS000,515569,"Arderius_Elvira_CA.eaf"
Location,516325,portàtil,516325,AQ0CS0,516325,"Arderius_Elvira_CA.eaf"
Object,517081,apunt,517081,NCMP000,517081,"Arderius_Elvira_CA.eaf"
Seeing,518992,mirar,518992,VMIP3S0,518992,"Arderius_Elvira_CA.eaf"
A-StateOfMind,519262,confús,519262,AQ0FS0,519262,"Arderius_Elvira_CA.eaf"
Locaton,520342,voltant,520342,NCMS000,520342,"Arderius_Elvira_CA.eaf"
BodyMotion,521422,aixecar,521422,VMIP3S0,521422,"Arderius_Elvira_CA.eaf"
Object,522232,cadira,522232,NCFS000,522232,"Arderius_Elvira_CA.eaf"
Clothing,523582,abric,523582,NCMS000,523582,"Arderius_Elvira_CA.eaf"
A-Clothing,523852,posar,523852,VMP00SM,523852,"Arderius_Elvira_CA.eaf"
Motion,533375,sortir,533375,VMIP3S0,533375,"Arderius_Elvira_CA.eaf"
Location,534074,carrer,534074,NCMS000,534074,"Arderius_Elvira_CA.eaf"
possesses,534540,tenir,534540,VMIP3S0,534540,"Arderius_Elvira_CA.eaf"
BodyPart,535006,cabell,535006,NCMP000,535006,"Arderius_Elvira_CA.eaf"
A-SubjectiveAssessmentAttribute,535239,llarg,535239,AQ0MP0,535239,"Arderius_Elvira_CA.eaf"
A-SubjectiveAssessmentAttribute,535705,arrissar,535705,VMP00PM,535705,"Arderius_Elvira_CA.eaf"
A-ColorAttribute,536171,vermellós,536171,AQ0MP0,536171,"Arderius_Elvira_CA.eaf"
Walking,536870,pujar,536870,VMIP3S0,536870,"Arderius_Elvira_CA.eaf"
Location,537569,camí,537569,NCMS000,537569,"Arderius_Elvira_CA.eaf"
A-SubjectiveAssessmentAttribute,537802,ple,537802,AQ0MS0,537802,"Arderius_Elvira_CA.eaf"
Vegetable,538268,herba,538268,NCFP000,538268,"Arderius_Elvira_CA.eaf"
A-PositionalAttribute,540597,envoltar,540597,VMP00SM,540597,"Arderius_Elvira_CA.eaf"
-,541581,arbre,541581,NCMP000,541581,"Arderius_Elvira_CA.eaf"
-,556224,canya,556224,NCFP000,556224,"Arderius_Elvira_CA.eaf"
Aux,556848,continuar,556848,VAIP3S0,556848,"Arderius_Elvira_CA.eaf"
IntentionalPsychologicalProcess,557160,buscar,557160,VMG0000,557160,"Arderius_Elvira_CA.eaf"
Location,558408,voltant,558408,NCMS000,558408,"Arderius_Elvira_CA.eaf"
TimeInterval,559344,finalment,559344,RG,559344,"Arderius_Elvira_CA.eaf"
Motion,559656,arribar,559656,VMIP3S0,559656,"Arderius_Elvira_CA.eaf"
Location,685347,descampat,685347,NCMS000,685347,"Arderius_Elvira_CA.eaf"
Process,685995,fer,685995,VMIP3S0,685995,"Arderius_Elvira_CA.eaf"
TimeInterval,708527,dia,708527,NCMS000,708527,"Arderius_Elvira_CA.eaf"
A-RadiatingLight,708935,radiant,708935,AQ0CS0,708935,"Arderius_Elvira_CA.eaf"
exists,710159,haver,710159,VMIP3S0,710159,"Arderius_Elvira_CA.eaf"
Human,710975,home,710975,NCMP000,710975,"Arderius_Elvira_CA.eaf"
-,737841,més,737841,RG,737841,"Arderius_Elvira_CA.eaf"
Aux,741258,estar,741258,VSIP3S0,741258,"Arderius_Elvira_CA.eaf"
A-StateOfMind,745500,desconcertar,745500,VMP00PM,745500,"Arderius_Elvira_CA.eaf"
Seeing,746714,mirar,746714,VMIP3P0,746714,"Arderius_Elvira_CA.eaf"
Location,747422,cel,747422,NCMS000,747422,"Arderius_Elvira_CA.eaf"
Vegetable,748366,arbre,748366,NCMP000,748366,"Arderius_Elvira_CA.eaf"
PositionalAttribute,748838,envoltar,748838,VMIP3P0,748838,"Arderius_Elvira_CA.eaf"
Location,749310,descampat,749310,NCMS000,749310,"Arderius_Elvira_CA.eaf"
Seeing,750490,mirar,750490,VMIP3S0,750490,"Arderius_Elvira_CA.eaf"
Location,758152,amunt,758152,RG,758152,"Arderius_Elvira_CA.eaf"
Gesture,759242,fer_que_no_amb_el_cap,759242,VMIP3S0,759242,"Arderius_Elvira_CA.eaf"
Gesture,759896,arronsar_d'espatlles,759896,VMIP3S0,759896,"Arderius_Elvira_CA.eaf"
Motion,760986,seguir,760986,VMIP3S0,760986,"Arderius_Elvira_CA.eaf"
Gesture,762910,alçar_les_celles,762910,VMIP3S0,762910,"Arderius_Elvira_CA.eaf"
Gesture,763372,somriure,763372,VMIP3S0,763372,"Arderius_Elvira_CA.eaf"
Motion,764296,seguir,764296,VMIP3S0,764296,"Arderius_Elvira_CA.eaf"
Motion,765682,vanar,765682,VMIP1S0,765682,"Arderius_Elvira_CA.eaf"
Location,768334,descampat,768334,NCMS000,768334,"Arderius_Elvira_CA.eaf"
Walking,768543,caminar,768543,VMG0000,768543,"Arderius_Elvira_CA.eaf"
-,768752,litre,768752,NCMN000,768752,"Arderius_Elvira_CA.eaf"
Location,769588,costat,769588,NCMS000,769588,"Arderius_Elvira_CA.eaf"
-,770006,litre,770006,NCMN000,770006,"Arderius_Elvira_CA.eaf"
Location,771260,terrat,771260,NCMS000,771260,"Arderius_Elvira_CA.eaf"
-,775923,any,775923,NCMP000,775923,"Arderius_Elvira_CA.eaf"
BodyMotion,776327,estendre,776327,VMIP3S0,776327,"Arderius_Elvira_CA.eaf"
Clothing,776529,roba,776529,NCFS000,776529,"Arderius_Elvira_CA.eaf"
Communication,776933,parlar,776933,VMIP3S0,776933,"Arderius_Elvira_CA.eaf"
Object,779663,telèfon,779663,NCMS000,779663,"Arderius_Elvira_CA.eaf"
-,780407,no,780407,RN,780407,"Arderius_Elvira_CA.eaf"
TimeInterval,780903,encara,780903,RG,780903,"Arderius_Elvira_CA.eaf"
-,781151,no,781151,RN,781151,"Arderius_Elvira_CA.eaf"
Aux,781647,haver,781647,VAIP1S0,781647,"Arderius_Elvira_CA.eaf"
BodyMotion,783524,estendre,783524,VMP00SM,783524,"Arderius_Elvira_CA.eaf"
Aux,784592,haver,784592,VAIP1S0,784592,"Arderius_Elvira_CA.eaf"
Process,785126,afanyar,785126,VMN0000,785126,"Arderius_Elvira_CA.eaf"
Process,785660,acabar,785660,VMN0000,785660,"Arderius_Elvira_CA.eaf"
-,786461,no,786461,RN,786461,"Arderius_Elvira_CA.eaf"
Aux,3462,ser,3462,VSIP3S0,3462,"Beneito_Satorres_CA.eaf"
TimeInterval,3852,dia,3852,NCMS000,3852,"Beneito_Satorres_CA.eaf"
Location,4437,cel,4437,NCMS000,4437,"Beneito_Satorres_CA.eaf"
Aux,4632,estar,4632,VSIP3S0,4632,"Beneito_Satorres_CA.eaf"
Mode,4827,lleugerament,4827,RG,4827,"Beneito_Satorres_CA.eaf"
A-RadiatingLight,5022,ennuvolar,5022,VMP00SM,5022,"Beneito_Satorres_CA.eaf"
Location,5802,passeig,5802,NCMS000,5802,"Beneito_Satorres_CA.eaf"
A-PositionalAttribute,5997,marítim,5997,AQ0MS0,5997,"Beneito_Satorres_CA.eaf"
Location,6582,platja,6582,NCFS000,6582,"Beneito_Satorres_CA.eaf"
Human,7167,persona,7167,NCFP000,7167,"Beneito_Satorres_CA.eaf"
Motion,7362,avançar,7362,VMIP3P0,7362,"Beneito_Satorres_CA.eaf"
Walking,7557,caminar,7557,VMG0000,7557,"Beneito_Satorres_CA.eaf"
Location,7947,esquerra,7947,NCFS000,7947,"Beneito_Satorres_CA.eaf"
Location,8337,dreta,8337,NCFS000,8337,"Beneito_Satorres_CA.eaf"
Motion,8727,anar,8727,VAIP3P0,8727,"Beneito_Satorres_CA.eaf"
A-SubjectiveAssessmentAttribute,8922,acompanyar,8922,VMP00PF,8922,"Beneito_Satorres_CA.eaf"
Animal,9507,gos,9507,NCMS000,9507,"Beneito_Satorres_CA.eaf"
-,9897,raça,9897,NCFS000,9897,"Beneito_Satorres_CA.eaf"
A-SubjectiveAssessmentAttribute,10092,gran,10092,AQ0CS0,10092,"Beneito_Satorres_CA.eaf"
IntentionalPsychologicalProcess,10482,rastrejar,10482,VMIP3S0,10482,"Beneito_Satorres_CA.eaf"
Location,10872,terra,10872,NCFS000,10872,"Beneito_Satorres_CA.eaf"
Mode,12710,sentit,12710,NCMS000,12710,"Beneito_Satorres_CA.eaf"
A-PositionalAttribute,13064,contrari,13064,AQ0MS0,13064,"Beneito_Satorres_CA.eaf"
Process,13772,passar,13772,VMIP3S0,13772,"Beneito_Satorres_CA.eaf"
Human,14480,persona,14480,NCFS000,14480,"Beneito_Satorres_CA.eaf"
Walking,14834,córrer,14834,VMG0000,14834,"Beneito_Satorres_CA.eaf"
FilmLanguage,17895,fons,17895,NCMN000,17895,"Beneito_Satorres_CA.eaf"
A-ColorAttribute,18151,blanc,18151,AQ0MS0,18151,"Beneito_Satorres_CA.eaf"
FilmLanguage,18663,imprimir,18663,VMP00SM,18663,"Beneito_Satorres_CA.eaf"
-,22266,anglès,22266,NCMS000,22266,"Beneito_Satorres_CA.eaf"
Location,23516,passeig,23516,NCMS000,23516,"Beneito_Satorres_CA.eaf"
Human,24266,home,24266,NCMS000,24266,"Beneito_Satorres_CA.eaf"
-,25266,any,25266,NCMP000,25266,"Beneito_Satorres_CA.eaf"
Process,25516,conduir,25516,VMIP3S0,25516,"Beneito_Satorres_CA.eaf"
-,26016,esportiu,26016,NCMS000,26016,"Beneito_Satorres_CA.eaf"
A-ColorAttribute,26266,blanc,26266,AQ0MS0,26266,"Beneito_Satorres_CA.eaf"
Communication,26766,parlar,26766,VMIP3S0,26766,"Beneito_Satorres_CA.eaf"
Object,27266,telèfon,27266,NCMS000,27266,"Beneito_Satorres_CA.eaf"
Motion,27766,anar,27766,VAIP3S0,27766,"Beneito_Satorres_CA.eaf"
A-Clothing,28016,vestir,28016,VMP00SM,28016,"Beneito_Satorres_CA.eaf"
Clothing,28516,americana,28516,NCFS000,28516,"Beneito_Satorres_CA.eaf"
Clothing,29016,corbata,29016,NCFS000,29016,"Beneito_Satorres_CA.eaf"
Motion,29516,estacionar,29516,VMIP3S0,29516,"Beneito_Satorres_CA.eaf"
-,30016,cotxe,30016,NCMS000,30016,"Beneito_Satorres_CA.eaf"
Motion,30516,obrir,30516,VMIP3S0,30516,"Beneito_Satorres_CA.eaf"
-,43992,maleter,43992,NCMS000,43992,"Beneito_Satorres_CA.eaf"
-,44517,deixar,44517,VMIP3S0,44517,"Beneito_Satorres_CA.eaf"
Object,44867,maletí,44867,NCMS000,44867,"Beneito_Satorres_CA.eaf"
-,53350,agafar,53350,VMIP3S0,53350,"Beneito_Satorres_CA.eaf"
Object,53874,bossa,53874,NCFS000,53874,"Beneito_Satorres_CA.eaf"
Human,54922,home,54922,NCMS000,54922,"Beneito_Satorres_CA.eaf"
Aux,55184,ser,55184,VSIP3S0,55184,"Beneito_Satorres_CA.eaf"
A-ColorAttribute,55446,ros,55446,AQ0MS0,55446,"Beneito_Satorres_CA.eaf"
BodyPart,56232,cabell,56232,NCMP000,56232,"Beneito_Satorres_CA.eaf"
A-SubjectiveAssessmentAttribute,56494,curt,56494,AQ0MP0,56494,"Beneito_Satorres_CA.eaf"
BodyPart,57018,barba,57018,NCFS000,57018,"Beneito_Satorres_CA.eaf"
Process,57804,amagar,57804,VMIP3S0,57804,"Beneito_Satorres_CA.eaf"
Object,58328,mòbil,58328,NCMS000,58328,"Beneito_Satorres_CA.eaf"
Clothing,59114,americana,59114,NCFS000,59114,"Beneito_Satorres_CA.eaf"
A-StateOfMind,59638,pensarós,59638,AQ0MS0,59638,"Beneito_Satorres_CA.eaf"
Putting,60162,treure,60162,VMIP3S0,60162,"Beneito_Satorres_CA.eaf"
Clothing,60948,butxaca,60948,NCFS000,60948,"Beneito_Satorres_CA.eaf"
Clothing,61472,ulleres_de_sol,61472,NCFP000,61472,"Beneito_Satorres_CA.eaf"
Putting,66281,posar,66281,VMIP3S0,66281,"Beneito_Satorres_CA.eaf"
FilmLanguage,66968,imprimir,66968,VMP00SM,66968,"Beneito_Satorres_CA.eaf"
FilmsLanguage,67426,pantalla,67426,NCFS000,67426,"Beneito_Satorres_CA.eaf"
Human,69268,empresari,69268,NCMS000,69268,"Beneito_Satorres_CA.eaf"
Walking,70316,caminar,70316,VMIP3S0,70316,"Beneito_Satorres_CA.eaf"
Object,71102,bossa,71102,NCFS000,71102,"Beneito_Satorres_CA.eaf"
BodyPart,93491,muscle,93491,NCMS000,93491,"Beneito_Satorres_CA.eaf"
Process,93961,marca,93961,NCFS000,93961,"Beneito_Satorres_CA.eaf"
Communication,94431,telefonar,94431,VMN0000,94431,"Beneito_Satorres_CA.eaf"
Location,95606,sorra,95606,NCFS000,95606,"Beneito_Satorres_CA.eaf"
Location,96311,platja,96311,NCFS000,96311,"Beneito_Satorres_CA.eaf"
Clothing,101586,vestit_de_bany,101586,NCMS000,101586,"Beneito_Satorres_CA.eaf"
BodyMotion,102152,ajeure,102152,VMIP3S0,102152,"Beneito_Satorres_CA.eaf"
Object,103001,tovallola,103001,NCFS000,103001,"Beneito_Satorres_CA.eaf"
A-PositionalAttribute,103284,estendre,103284,VMP00SF,103284,"Beneito_Satorres_CA.eaf"
BodMotion,104416,posar,104416,VMIP3S0,104416,"Beneito_Satorres_CA.eaf"
TimeInterval,104982,moment,104982,NCMS000,104982,"Beneito_Satorres_CA.eaf"
BodyPart,105548,mà,105548,NCFP000,105548,"Beneito_Satorres_CA.eaf"
BodyPart,141925,ull,141925,NCMP000,141925,"Beneito_Satorres_CA.eaf"
Aux,142957,deixar,142957,VAIP3S0,142957,"Beneito_Satorres_CA.eaf"
BodyMotion,143301,caure,143301,VMN0000,143301,"Beneito_Satorres_CA.eaf"
Location,161387,sorra,161387,NCFS000,161387,"Beneito_Satorres_CA.eaf"
A-StateOfMind,162380,desconcertar,162380,VMP00SM,162380,"Beneito_Satorres_CA.eaf"
Seeing,163042,mirar,163042,VMIP3S0,163042,"Beneito_Satorres_CA.eaf"
Location,164035,voltant,164035,NCMS000,164035,"Beneito_Satorres_CA.eaf"
BodyMotion,169848,aixecar,169848,VMIP3S0,169848,"Beneito_Satorres_CA.eaf"
Walking,170940,caminar,170940,VMIP3S0,170940,"Beneito_Satorres_CA.eaf"
Location,179426,mar,179426,NCCS000,179426,"Beneito_Satorres_CA.eaf"
Motion,180998,avançar,180998,VMIP3S0,180998,"Beneito_Satorres_CA.eaf"
-,185829,rumb,185829,NCMS000,185829,"Beneito_Satorres_CA.eaf"
A-ColorAttribute,186296,clar,186296,AQ0MS0,186296,"Beneito_Satorres_CA.eaf"
A-StateOfMind,187230,estranyar,187230,VMP00SM,187230,"Beneito_Satorres_CA.eaf"
Motion,193227,aturar,193227,VMIP3S0,193227,"Beneito_Satorres_CA.eaf"
A-StateOfMind,193599,torbar,193599,VMP00SM,193599,"Beneito_Satorres_CA.eaf"
Walking,194343,fer_passes,194343,VMIP3S0,194343,"Beneito_Satorres_CA.eaf"
Location,194715,enrere,194715,RG,194715,"Beneito_Satorres_CA.eaf"
BodyMotion,197462,girar,197462,VMIP3S0,197462,"Beneito_Satorres_CA.eaf"
-,198094,mica,198094,NCFS000,198094,"Beneito_Satorres_CA.eaf"
A-StateOfMind,198410,desorientar,198410,VMP00SM,198410,"Beneito_Satorres_CA.eaf"
Motion,199358,avançar,199358,VMIP3S0,199358,"Beneito_Satorres_CA.eaf"
A-SubjectiveAssessmentAttribute,202853,nou,202853,AQ0MS0,202853,"Beneito_Satorres_CA.eaf"
Location,204893,vora,204893,NCFS000,204893,"Beneito_Satorres_CA.eaf"
Aux,208987,estar,208987,VSIP3S0,208987,"Beneito_Satorres_CA.eaf"
A-StateOfMind,209310,indecís,209310,AQ0MS0,209310,"Beneito_Satorres_CA.eaf"
BodyMotion,209956,fer,209956,VMIP3S0,209956,"Beneito_Satorres_CA.eaf"
A-SubjectiveAssessmentAttribute,210279,mig,210279,AQ0FS0,210279,"Beneito_Satorres_CA.eaf"
-,210602,volta,210602,NCFS000,210602,"Beneito_Satorres_CA.eaf"
Walking,211571,caminar,211571,VMIP3S0,211571,"Beneito_Satorres_CA.eaf"
Seeing,211894,mirar,211894,VMG0000,211894,"Beneito_Satorres_CA.eaf"
Location,219815,banda,219815,NCFP000,219815,"Beneito_Satorres_CA.eaf"
Motion,220739,anar,220739,VAIP3S0,220739,"Beneito_Satorres_CA.eaf"
Aux,221663,haver,221663,VAII1S0,221663,"Beneito_Satorres_CA.eaf"
Putting,221971,deixar,221971,VMP00SM,221971,"Beneito_Satorres_CA.eaf"
Clothing,222587,roba,222587,NCFS000,222587,"Beneito_Satorres_CA.eaf"
A-StateOfMind,223203,cavil·lós,223203,AQ0MS0,223203,"Beneito_Satorres_CA.eaf"
Putting,227187,posar,227187,VMIP3S0,227187,"Beneito_Satorres_CA.eaf"
Clothing,227917,camisa,227917,NCFS000,227917,"Beneito_Satorres_CA.eaf"
Location,229742,carrer,229742,NCMS000,229742,"Beneito_Satorres_CA.eaf"
-,230472,arbre,230472,NCMP000,230472,"Beneito_Satorres_CA.eaf"
Location,231567,costat,231567,NCMS000,231567,"Beneito_Satorres_CA.eaf"
Walking,234316,caminar,234316,VMIP3S0,234316,"Beneito_Satorres_CA.eaf"
A-StateOfMind,234516,reflexiu,234516,AQ0MS0,234516,"Beneito_Satorres_CA.eaf"
Location,235516,sendera,235516,NCFS000,235516,"Beneito_Satorres_CA.eaf"
A-PositionalAttribute,235716,envoltar,235716,VMP00SF,235716,"Beneito_Satorres_CA.eaf"
Vegetable,236116,vegetació,236116,NCFS000,236116,"Beneito_Satorres_CA.eaf"
Walking,236916,enfilar,236916,VMIP3S0,236916,"Beneito_Satorres_CA.eaf"
Location,237316,amunt,237316,RG,237316,"Beneito_Satorres_CA.eaf"
Object,239554,banc,239554,NCMS000,239554,"Beneito_Satorres_CA.eaf"
Location,240376,parc,240376,NCMS000,240376,"Beneito_Satorres_CA.eaf"
Aux,240924,haver,240924,VAIP3S0,240924,"Beneito_Satorres_CA.eaf"
PositionalAttribute,241198,asseure,241198,VMP00SM,241198,"Beneito_Satorres_CA.eaf"
Human,241746,home,241746,NCMS000,241746,"Beneito_Satorres_CA.eaf"
-,242842,any,242842,NCMP000,242842,"Beneito_Satorres_CA.eaf"
-,243664,cafè,243664,NCMS000,243664,"Beneito_Satorres_CA.eaf"
BodyPart,245505,mà,245505,NCFP000,245505,"Beneito_Satorres_CA.eaf"
possesses,246315,tenir,246315,VMIP3S0,246315,"Beneito_Satorres_CA.eaf"
BodyPart,251105,barba,251105,NCFS000,251105,"Beneito_Satorres_CA.eaf"
BodyPart,251741,cabell,251741,NCMP000,251741,"Beneito_Satorres_CA.eaf"
A-ColorAttribute,252059,canós,252059,AQ0MP0,252059,"Beneito_Satorres_CA.eaf"
BodyPart,253013,muscle,253013,NCMS000,253013,"Beneito_Satorres_CA.eaf"
Motion,253649,anar,253649,VAIP3S0,253649,"Beneito_Satorres_CA.eaf"
A-Clothing,255274,vestir,255274,VMP00SM,255274,"Beneito_Satorres_CA.eaf"
Clothing,256273,samarreta,256273,NCFS000,256273,"Beneito_Satorres_CA.eaf"
-,256939,tirant,256939,NCMP000,256939,"Beneito_Satorres_CA.eaf"
Aux,257938,estar,257938,VSIP3S0,257938,"Beneito_Satorres_CA.eaf"
A-StateOfMind,258271,absort,258271,AQ0MS0,258271,"Beneito_Satorres_CA.eaf"
-,261128,pensament,261128,NCMP000,261128,"Beneito_Satorres_CA.eaf"
Process,261926,obrir,261926,VMIP3S0,261926,"Beneito_Satorres_CA.eaf"
Object,262458,tapa,262458,NCFS000,262458,"Beneito_Satorres_CA.eaf"
